Time(s),Total cars injected, Total cars arrived,Current cars in system,Exiting people,Total Sumo cars injected,Total Sumo cars arrived,Goal_highway people arrived,Goal_highway cars arrived,Goal_highway flow [veh./h]
2261,837,374,463,977,0,0,977,374,593.8965
2262,837,375,462,978,0,0,978,375,595.2255
2263,837,376,461,981,0,0,981,376,596.5533
2264,837,376,461,981,0,0,981,376,596.5533
2265,837,377,460,982,0,0,982,377,597.6159
2266,837,377,460,982,0,0,982,377,597.6159
2267,837,379,458,984,0,0,984,379,600.2646
2268,837,380,457,987,0,0,987,380,601.5873
2269,837,380,457,987,0,0,987,380,601.5873
2270,837,381,456,988,0,0,988,381,602.6432
2271,837,383,454,992,0,0,992,383,605.5482
2272,837,383,454,992,0,0,992,383,605.5482
2273,837,386,451,1001,0,0,1001,386,609.7668
2274,837,388,449,1007,0,0,1007,388,612.6649
2275,837,389,448,1010,0,0,1010,389,613.978
2276,837,390,447,1011,0,0,1011,390,615.29
2277,837,392,445,1018,0,0,1018,392,618.1818
2278,837,393,444,1020,0,0,1020,393,619.4908
2279,837,395,442,1025,0,0,1025,395,622.3782
2280,837,395,442,1025,0,0,1025,395,622.3782
2281,837,396,441,1030,0,0,1030,396,623.4108
2282,837,397,440,1031,0,0,1031,397,624.7151
2283,837,397,440,1031,0,0,1031,397,624.7151
2284,837,398,439,1032,0,0,1032,398,625.7443
2285,837,398,439,1032,0,0,1032,398,625.7443
2286,837,400,437,1035,0,0,1035,400,628.3464
2287,837,400,437,1035,0,0,1035,400,628.3464
2288,837,400,437,1035,0,0,1035,400,628.3464
2289,837,400,437,1035,0,0,1035,400,628.3464
2290,837,400,437,1035,0,0,1035,400,628.3464
2291,837,400,437,1035,0,0,1035,400,628.3464
2292,837,400,437,1035,0,0,1035,400,628.3464
2293,837,400,437,1035,0,0,1035,400,628.3464
2294,837,400,437,1035,0,0,1035,400,628.3464
2295,837,400,437,1035,0,0,1035,400,628.3464
2296,837,400,437,1035,0,0,1035,400,628.3464
2297,837,400,437,1035,0,0,1035,400,628.3464
2298,837,400,437,1035,0,0,1035,400,628.3464
2299,837,400,437,1035,0,0,1035,400,628.3464
2300,837,400,437,1035,0,0,1035,400,628.3464
2301,837,400,437,1035,0,0,1035,400,628.3464
2302,837,400,437,1035,0,0,1035,400,628.3464
2303,837,400,437,1035,0,0,1035,400,628.3464
2304,837,400,437,1035,0,0,1035,400,628.3464
2305,837,400,437,1035,0,0,1035,400,628.3464
2306,837,400,437,1035,0,0,1035,400,628.3464
2307,837,400,437,1035,0,0,1035,400,628.3464
2308,837,400,437,1035,0,0,1035,400,628.3464
2309,837,400,437,1035,0,0,1035,400,628.3464
2310,838,400,438,1035,0,0,1035,400,628.3464
2311,838,400,438,1035,0,0,1035,400,628.3464
2312,838,400,438,1035,0,0,1035,400,628.3464
2313,838,400,438,1035,0,0,1035,400,628.3464
2314,838,400,438,1035,0,0,1035,400,628.3464
2315,838,401,437,1037,0,0,1037,401,622.0302
2316,838,402,436,1041,0,0,1041,402,623.3161
2317,838,402,436,1041,0,0,1041,402,623.3161
2318,838,402,436,1041,0,0,1041,402,623.3161
2319,838,402,436,1041,0,0,1041,402,623.3161
2320,838,403,435,1043,0,0,1043,403,623.7931
2321,838,403,435,1043,0,0,1043,403,623.7931
2322,838,403,435,1043,0,0,1043,403,623.7931
2323,838,403,435,1043,0,0,1043,403,623.7931
2324,838,405,433,1045,0,0,1045,405,625.8176
2325,838,407,431,1051,0,0,1051,407,628.6451
2326,838,407,431,1051,0,0,1051,407,628.6451
2327,838,410,428,1058,0,0,1058,410,632.746
2328,838,412,426,1062,0,0,1062,412,635.567
2329,838,412,426,1062,0,0,1062,412,635.567
2330,838,414,424,1070,0,0,1070,414,638.1116
2331,838,415,423,1075,0,0,1075,415,639.3823
2332,838,415,423,1075,0,0,1075,415,639.3823
2333,838,415,423,1075,0,0,1075,415,639.3823
2334,838,417,421,1079,0,0,1079,417,641.6452
2335,838,418,420,1080,0,0,1080,418,642.9122
2336,838,420,418,1084,0,0,1084,420,645.7192
2337,838,421,417,1086,0,0,1086,421,646.9833
2338,838,422,416,1089,0,0,1089,422,648.2463
2339,838,423,415,1090,0,0,1090,423,649.5084
2340,838,424,414,1094,0,0,1094,424,650.7692
2341,838,424,414,1094,0,0,1094,424,650.7692
2342,838,424,414,1094,0,0,1094,424,650.7692
2343,838,425,413,1095,0,0,1095,425,651.4725
2344,838,425,413,1095,0,0,1095,425,651.4725
2345,838,425,413,1095,0,0,1095,425,651.4725
2346,838,425,413,1095,0,0,1095,425,651.4725
2347,838,425,413,1095,0,0,1095,425,651.4725
2348,838,425,413,1095,0,0,1095,425,651.4725
2349,838,425,413,1095,0,0,1095,425,651.4725
2350,838,425,413,1095,0,0,1095,425,651.4725
2351,838,425,413,1095,0,0,1095,425,651.4725
2352,838,425,413,1095,0,0,1095,425,651.4725
2353,838,425,413,1095,0,0,1095,425,651.4725
2354,838,425,413,1095,0,0,1095,425,651.4725
2355,838,425,413,1095,0,0,1095,425,651.4725
2356,838,425,413,1095,0,0,1095,425,651.4725
2357,838,425,413,1095,0,0,1095,425,651.4725
2358,838,425,413,1095,0,0,1095,425,651.4725
2359,838,425,413,1095,0,0,1095,425,651.4725
2360,838,425,413,1095,0,0,1095,425,651.4725
2361,838,425,413,1095,0,0,1095,425,651.4725
2362,838,425,413,1095,0,0,1095,425,651.4725
2363,838,425,413,1095,0,0,1095,425,651.4725
2364,838,425,413,1095,0,0,1095,425,651.4725
2365,838,425,413,1095,0,0,1095,425,651.4725
2366,838,425,413,1095,0,0,1095,425,651.4725
2367,838,425,413,1095,0,0,1095,425,651.4725
2368,838,425,413,1095,0,0,1095,425,651.4725
2369,838,425,413,1095,0,0,1095,425,651.4725
2370,838,425,413,1095,0,0,1095,425,651.4725
2371,838,425,413,1095,0,0,1095,425,651.4725
2372,838,425,413,1095,0,0,1095,425,651.4725
2373,838,425,413,1095,0,0,1095,425,651.4725
2374,838,425,413,1095,0,0,1095,425,651.4725
2375,838,425,413,1095,0,0,1095,425,651.4725
2376,838,425,413,1095,0,0,1095,425,651.4725
2377,838,425,413,1095,0,0,1095,425,651.4725
2378,838,425,413,1095,0,0,1095,425,651.4725
2379,838,425,413,1095,0,0,1095,425,651.4725
2380,838,425,413,1095,0,0,1095,425,651.4725
2381,839,425,414,1095,0,0,1095,425,651.4725
2382,839,425,414,1095,0,0,1095,425,651.4725
2383,839,425,414,1095,0,0,1095,425,651.4725
2384,839,425,414,1095,0,0,1095,425,651.4725
2385,839,425,414,1095,0,0,1095,425,651.4725
2386,840,425,415,1095,0,0,1095,425,651.4725
2387,840,425,415,1095,0,0,1095,425,651.4725
2388,840,425,415,1095,0,0,1095,425,651.4725
2389,840,425,415,1095,0,0,1095,425,651.4725
2390,842,425,417,1095,0,0,1095,425,651.4725
2391,843,425,418,1095,0,0,1095,425,651.4725
2392,843,425,418,1095,0,0,1095,425,651.4725
2393,843,425,418,1095,0,0,1095,425,651.4725
2394,843,425,418,1095,0,0,1095,425,651.4725
2395,843,425,418,1095,0,0,1095,425,651.4725
2396,843,425,418,1095,0,0,1095,425,651.4725
2397,843,425,418,1095,0,0,1095,425,651.4725
2398,843,425,418,1095,0,0,1095,425,651.4725
2399,843,425,418,1095,0,0,1095,425,651.4725
2400,843,425,418,1095,0,0,1095,425,651.4725
2401,843,425,418,1095,0,0,1095,425,651.4725
2402,843,425,418,1095,0,0,1095,425,651.4725
2403,843,425,418,1095,0,0,1095,425,651.4725
2404,843,425,418,1095,0,0,1095,425,651.4725
2405,843,425,418,1095,0,0,1095,425,651.4725
2406,843,425,418,1095,0,0,1095,425,651.4725
2407,843,425,418,1095,0,0,1095,425,651.4725
2408,844,425,419,1095,0,0,1095,425,651.4725
2409,844,425,419,1095,0,0,1095,425,651.4725
2410,844,425,419,1095,0,0,1095,425,651.4725
2411,844,425,419,1095,0,0,1095,425,651.4725
2412,844,426,418,1097,0,0,1097,426,634.3284
2413,844,427,417,1101,0,0,1101,427,635.5574
2414,844,428,416,1102,0,0,1102,428,636.7855
2415,844,429,415,1104,0,0,1104,429,638.0125
2416,844,430,414,1105,0,0,1105,430,639.2384
2417,844,430,414,1105,0,0,1105,430,639.2384
2418,844,431,413,1109,0,0,1109,431,640.1985
2419,845,433,412,1115,0,0,1115,433,642.9103
2420,845,434,411,1116,0,0,1116,434,644.1322
2421,845,435,410,1117,0,0,1117,435,645.3531
2422,845,436,409,1118,0,0,1118,436,646.5731
2423,845,436,409,1118,0,0,1118,436,646.5731
2424,845,438,407,1125,0,0,1125,438,649.0099
2425,845,438,407,1125,0,0,1125,438,649.0099
2426,845,440,405,1132,0,0,1132,440,651.4427
2427,845,440,405,1132,0,0,1132,440,651.4427
2428,845,442,403,1135,0,0,1135,442,653.8715
2429,845,443,402,1139,0,0,1139,443,655.0844
2430,845,443,402,1139,0,0,1139,443,655.0844
2431,845,444,401,1143,0,0,1143,444,656.0263
2432,845,444,401,1143,0,0,1143,444,656.0263
2433,845,447,398,1152,0,0,1152,447,659.926
2434,845,448,397,1154,0,0,1154,448,661.134
2435,845,449,396,1156,0,0,1156,449,662.3409
2436,845,450,395,1158,0,0,1158,450,663.5468
2437,845,453,392,1161,0,0,1161,453,667.7062
2438,845,453,392,1161,0,0,1161,453,667.7062
2439,845,453,392,1161,0,0,1161,453,667.7062
2440,845,454,391,1164,0,0,1164,454,668.3607
2441,845,454,391,1164,0,0,1164,454,668.3607
2442,845,454,391,1164,0,0,1164,454,668.3607
2443,845,454,391,1164,0,0,1164,454,668.3607
2444,845,454,391,1164,0,0,1164,454,668.3607
2445,845,454,391,1164,0,0,1164,454,668.3607
2446,845,454,391,1164,0,0,1164,454,668.3607
2447,845,454,391,1164,0,0,1164,454,668.3607
2448,845,454,391,1164,0,0,1164,454,668.3607
2449,845,454,391,1164,0,0,1164,454,668.3607
2450,845,454,391,1164,0,0,1164,454,668.3607
2451,845,454,391,1164,0,0,1164,454,668.3607
2452,845,454,391,1164,0,0,1164,454,668.3607
2453,845,454,391,1164,0,0,1164,454,668.3607
2454,845,454,391,1164,0,0,1164,454,668.3607
2455,845,454,391,1164,0,0,1164,454,668.3607
2456,845,454,391,1164,0,0,1164,454,668.3607
2457,845,454,391,1164,0,0,1164,454,668.3607
2458,845,454,391,1164,0,0,1164,454,668.3607
2459,845,454,391,1164,0,0,1164,454,668.3607
2460,845,454,391,1164,0,0,1164,454,668.3607
2461,845,454,391,1164,0,0,1164,454,668.3607
2462,845,454,391,1164,0,0,1164,454,668.3607
2463,845,454,391,1164,0,0,1164,454,668.3607
2464,845,455,390,1166,0,0,1166,455,663.3117
2465,845,455,390,1166,0,0,1166,455,663.3117
2466,845,455,390,1166,0,0,1166,455,663.3117
2467,845,455,390,1166,0,0,1166,455,663.3117
2468,845,455,390,1166,0,0,1166,455,663.3117
2469,845,455,390,1166,0,0,1166,455,663.3117
2470,845,455,390,1166,0,0,1166,455,663.3117
2471,845,456,389,1169,0,0,1169,456,662.8895
2472,845,456,389,1169,0,0,1169,456,662.8895
2473,845,457,388,1170,0,0,1170,457,663.8091
2474,845,457,388,1170,0,0,1170,457,663.8091
2475,845,458,387,1172,0,0,1172,458,664.7272
2476,845,459,386,1174,0,0,1174,459,665.9128
2477,845,459,386,1174,0,0,1174,459,665.9128
2478,845,459,386,1174,0,0,1174,459,665.9128
2479,845,460,385,1177,0,0,1177,460,666.5591
2480,845,460,385,1177,0,0,1177,460,666.5591
2481,845,460,385,1177,0,0,1177,460,666.5591
2482,845,460,385,1177,0,0,1177,460,666.5591
2483,845,460,385,1177,0,0,1177,460,666.5591
2484,845,460,385,1177,0,0,1177,460,666.5591
2485,845,460,385,1177,0,0,1177,460,666.5591
2486,845,460,385,1177,0,0,1177,460,666.5591
2487,845,460,385,1177,0,0,1177,460,666.5591
2488,845,460,385,1177,0,0,1177,460,666.5591
2489,845,460,385,1177,0,0,1177,460,666.5591
2490,845,460,385,1177,0,0,1177,460,666.5591
2491,846,460,386,1177,0,0,1177,460,666.5591
2492,847,460,387,1177,0,0,1177,460,666.5591
2493,847,460,387,1177,0,0,1177,460,666.5591
2494,847,460,387,1177,0,0,1177,460,666.5591
2495,847,460,387,1177,0,0,1177,460,666.5591
2496,847,460,387,1177,0,0,1177,460,666.5591
2497,847,460,387,1177,0,0,1177,460,666.5591
2498,847,460,387,1177,0,0,1177,460,666.5591
2499,847,460,387,1177,0,0,1177,460,666.5591
2500,847,460,387,1177,0,0,1177,460,666.5591
2501,847,460,387,1177,0,0,1177,460,666.5591
2502,847,460,387,1177,0,0,1177,460,666.5591
2503,847,460,387,1177,0,0,1177,460,666.5591
2504,847,460,387,1177,0,0,1177,460,666.5591
2505,847,460,387,1177,0,0,1177,460,666.5591
2506,847,460,387,1177,0,0,1177,460,666.5591
2507,847,460,387,1177,0,0,1177,460,666.5591
2508,847,460,387,1177,0,0,1177,460,666.5591
2509,847,460,387,1177,0,0,1177,460,666.5591
2510,847,460,387,1177,0,0,1177,460,666.5591
2511,847,460,387,1177,0,0,1177,460,666.5591
2512,847,461,386,1178,0,0,1178,461,659.2357
2513,847,462,385,1179,0,0,1179,462,660.4059
2514,847,463,384,1183,0,0,1183,463,661.5752
2515,847,464,383,1187,0,0,1187,464,662.7435
2516,847,464,383,1187,0,0,1187,464,662.7435
2517,847,465,382,1188,0,0,1188,465,663.6472
2518,847,466,381,1189,0,0,1189,466,664.8134
2519,847,467,380,1192,0,0,1192,467,665.9786
2520,847,469,378,1200,0,0,1200,469,668.5715
2521,847,469,378,1200,0,0,1200,469,668.5715
2522,847,471,376,1205,0,0,1205,471,670.8961
2523,847,473,374,1210,0,0,1210,473,673.4839
2524,847,473,374,1210,0,0,1210,473,673.4839
2525,847,475,372,1216,0,0,1216,475,675.802
2526,847,475,372,1216,0,0,1216,475,675.802
2527,847,476,371,1219,0,0,1219,476,676.6917
2528,847,476,371,1219,0,0,1219,476,676.6917
2529,847,476,371,1219,0,0,1219,476,676.6917
2530,847,476,371,1219,0,0,1219,476,676.6917
2531,847,476,371,1219,0,0,1219,476,676.6917
2532,847,476,371,1219,0,0,1219,476,676.6917
2533,847,476,371,1219,0,0,1219,476,676.6917
2534,847,476,371,1219,0,0,1219,476,676.6917
2535,847,476,371,1219,0,0,1219,476,676.6917
2536,847,476,371,1219,0,0,1219,476,676.6917
2537,847,476,371,1219,0,0,1219,476,676.6917
2538,847,476,371,1219,0,0,1219,476,676.6917
2539,847,476,371,1219,0,0,1219,476,676.6917
2540,847,476,371,1219,0,0,1219,476,676.6917
2541,847,476,371,1219,0,0,1219,476,676.6917
2542,847,476,371,1219,0,0,1219,476,676.6917
2543,847,476,371,1219,0,0,1219,476,676.6917
2544,847,476,371,1219,0,0,1219,476,676.6917
2545,847,476,371,1219,0,0,1219,476,676.6917
2546,847,476,371,1219,0,0,1219,476,676.6917
2547,847,476,371,1219,0,0,1219,476,676.6917
2548,847,476,371,1219,0,0,1219,476,676.6917
2549,847,476,371,1219,0,0,1219,476,676.6917
2550,847,476,371,1219,0,0,1219,476,676.6917
2551,847,476,371,1219,0,0,1219,476,676.6917
2552,847,476,371,1219,0,0,1219,476,676.6917
2553,847,476,371,1219,0,0,1219,476,676.6917
2554,847,476,371,1219,0,0,1219,476,676.6917
2555,847,476,371,1219,0,0,1219,476,676.6917
2556,847,477,370,1222,0,0,1222,477,670.4225
2557,847,478,369,1224,0,0,1224,478,671.5682
2558,847,478,369,1224,0,0,1224,478,671.5682
2559,847,478,369,1224,0,0,1224,478,671.5682
2560,847,479,368,1227,0,0,1227,479,672.1875
2561,847,480,367,1228,0,0,1228,480,673.3307
2562,847,480,367,1228,0,0,1228,480,673.3307
2563,847,480,367,1228,0,0,1228,480,673.3307
2564,847,480,367,1228,0,0,1228,480,673.3307
2565,847,480,367,1228,0,0,1228,480,673.3307
2566,847,481,366,1230,0,0,1230,481,673.4217
2567,847,481,366,1230,0,0,1230,481,673.4217
2568,847,483,364,1237,0,0,1237,483,675.7009
2569,847,483,364,1237,0,0,1237,483,675.7009
2570,847,483,364,1237,0,0,1237,483,675.7009
2571,848,484,364,1241,0,0,1241,484,676.3127
2572,848,484,364,1241,0,0,1241,484,676.3127
2573,848,485,363,1243,0,0,1243,485,677.1862
2574,848,486,362,1244,0,0,1244,486,678.3217
2575,848,486,362,1244,0,0,1244,486,678.3217
2576,848,487,361,1248,0,0,1248,487,679.1926
2577,848,488,360,1251,0,0,1251,488,680.3259
2578,848,489,359,1253,0,0,1253,489,681.4585
2579,848,489,359,1253,0,0,1253,489,681.4585
2580,848,489,359,1253,0,0,1253,489,681.4585
2581,848,489,359,1253,0,0,1253,489,681.4585
2582,848,489,359,1253,0,0,1253,489,681.4585
2583,848,489,359,1253,0,0,1253,489,681.4585
2584,848,489,359,1253,0,0,1253,489,681.4585
2585,848,489,359,1253,0,0,1253,489,681.4585
2586,848,489,359,1253,0,0,1253,489,681.4585
2587,848,489,359,1253,0,0,1253,489,681.4585
2588,848,489,359,1253,0,0,1253,489,681.4585
2589,848,489,359,1253,0,0,1253,489,681.4585
2590,848,490,358,1254,0,0,1254,490,679.6911
2591,848,490,358,1254,0,0,1254,490,679.6911
2592,848,490,358,1254,0,0,1254,490,679.6911
2593,848,490,358,1254,0,0,1254,490,679.6911
2594,848,490,358,1254,0,0,1254,490,679.6911
2595,848,490,358,1254,0,0,1254,490,679.6911
2596,848,490,358,1254,0,0,1254,490,679.6911
2597,848,490,358,1254,0,0,1254,490,679.6911
2598,848,490,358,1254,0,0,1254,490,679.6911
2599,848,490,358,1254,0,0,1254,490,679.6911
2600,848,490,358,1254,0,0,1254,490,679.6911
2601,848,490,358,1254,0,0,1254,490,679.6911
2602,848,490,358,1254,0,0,1254,490,679.6911
2603,848,490,358,1254,0,0,1254,490,679.6911
2604,848,490,358,1254,0,0,1254,490,679.6911
2605,848,490,358,1254,0,0,1254,490,679.6911
2606,848,490,358,1254,0,0,1254,490,679.6911
2607,848,490,358,1254,0,0,1254,490,679.6911
2608,848,491,357,1257,0,0,1257,491,676.3804
2609,848,492,356,1258,0,0,1258,492,677.5009
2610,848,493,355,1259,0,0,1259,493,678.6207
2611,848,493,355,1259,0,0,1259,493,678.6207
2612,848,495,353,1266,0,0,1266,495,680.8575
2613,848,496,352,1267,0,0,1267,496,681.9748
2614,848,497,351,1270,0,0,1270,497,683.0911
2615,848,498,350,1271,0,0,1271,498,684.2065
2616,848,498,350,1271,0,0,1271,498,684.2065
2617,848,500,348,1274,0,0,1274,500,686.4349
2618,849,501,348,1276,0,0,1276,501,687.5477
2619,849,501,348,1276,0,0,1276,501,687.5477
2620,849,503,346,1282,0,0,1282,503,689.771
2621,849,504,345,1283,0,0,1283,504,690.8813
2622,849,505,344,1286,0,0,1286,505,691.9908
2623,849,506,343,1291,0,0,1291,506,693.0995
2624,849,506,343,1291,0,0,1291,506,693.0995
2625,849,507,342,1292,0,0,1292,507,693.9428
2626,849,507,342,1292,0,0,1292,507,693.9428
2627,849,508,341,1293,0,0,1293,508,694.7849
2628,849,508,341,1293,0,0,1293,508,694.7849
2629,850,508,342,1293,0,0,1293,508,694.7849
2630,850,508,342,1293,0,0,1293,508,694.7849
2631,850,508,342,1293,0,0,1293,508,694.7849
2632,850,508,342,1293,0,0,1293,508,694.7849
2633,850,508,342,1293,0,0,1293,508,694.7849
2634,850,508,342,1293,0,0,1293,508,694.7849
2635,850,508,342,1293,0,0,1293,508,694.7849
2636,850,508,342,1293,0,0,1293,508,694.7849
2637,850,508,342,1293,0,0,1293,508,694.7849
2638,850,508,342,1293,0,0,1293,508,694.7849
2639,850,508,342,1293,0,0,1293,508,694.7849
2640,850,508,342,1293,0,0,1293,508,694.7849
2641,850,508,342,1293,0,0,1293,508,694.7849
2642,850,508,342,1293,0,0,1293,508,694.7849
2643,850,508,342,1293,0,0,1293,508,694.7849
2644,850,508,342,1293,0,0,1293,508,694.7849
2645,850,508,342,1293,0,0,1293,508,694.7849
2646,850,508,342,1293,0,0,1293,508,694.7849
2647,850,508,342,1293,0,0,1293,508,694.7849
2648,850,508,342,1293,0,0,1293,508,694.7849
2649,850,508,342,1293,0,0,1293,508,694.7849
2650,850,508,342,1293,0,0,1293,508,694.7849
2651,850,508,342,1293,0,0,1293,508,694.7849
2652,850,508,342,1293,0,0,1293,508,694.7849
2653,850,508,342,1293,0,0,1293,508,694.7849
2654,850,508,342,1293,0,0,1293,508,694.7849
2655,850,508,342,1293,0,0,1293,508,694.7849
2656,850,508,342,1293,0,0,1293,508,694.7849
2657,850,508,342,1293,0,0,1293,508,694.7849
2658,850,509,341,1297,0,0,1297,509,688.0361
2659,850,510,340,1299,0,0,1299,510,689.1313
2660,850,510,340,1299,0,0,1299,510,689.1313
2661,850,511,339,1303,0,0,1303,511,689.9662
2662,850,512,338,1304,0,0,1304,512,691.0593
2663,850,513,337,1306,0,0,1306,513,692.1517
2664,850,514,336,1307,0,0,1307,514,693.2433
2665,850,514,336,1307,0,0,1307,514,693.2433
2666,850,515,335,1310,0,0,1310,515,694.0735
2667,850,516,334,1313,0,0,1313,516,695.1631
2668,850,517,333,1316,0,0,1316,517,696.2519
2669,850,518,332,1321,0,0,1321,518,697.3398
2670,850,518,332,1321,0,0,1321,518,697.3398
2671,850,519,331,1322,0,0,1322,519,698.1655
2672,850,519,331,1322,0,0,1322,519,698.1655
2673,850,519,331,1322,0,0,1322,519,698.1655
2674,851,520,331,1324,0,0,1324,520,698.7285
2675,851,520,331,1324,0,0,1324,520,698.7285
2676,851,520,331,1324,0,0,1324,520,698.7285
2677,851,521,330,1326,0,0,1326,521,699.2902
2678,851,521,330,1326,0,0,1326,521,699.2902
2679,851,522,329,1327,0,0,1327,522,700.1119
2680,851,522,329,1327,0,0,1327,522,700.1119
2681,851,522,329,1327,0,0,1327,522,700.1119
2682,851,522,329,1327,0,0,1327,522,700.1119
2683,852,522,330,1327,0,0,1327,522,700.1119
2684,852,522,330,1327,0,0,1327,522,700.1119
2685,852,522,330,1327,0,0,1327,522,700.1119
2686,852,522,330,1327,0,0,1327,522,700.1119
2687,852,522,330,1327,0,0,1327,522,700.1119
2688,852,522,330,1327,0,0,1327,522,700.1119
2689,852,522,330,1327,0,0,1327,522,700.1119
2690,852,522,330,1327,0,0,1327,522,700.1119
2691,852,522,330,1327,0,0,1327,522,700.1119
2692,852,522,330,1327,0,0,1327,522,700.1119
2693,852,522,330,1327,0,0,1327,522,700.1119
2694,852,522,330,1327,0,0,1327,522,700.1119
2695,852,522,330,1327,0,0,1327,522,700.1119
2696,853,522,331,1327,0,0,1327,522,700.1119
2697,853,522,331,1327,0,0,1327,522,700.1119
2698,853,522,331,1327,0,0,1327,522,700.1119
2699,853,522,331,1327,0,0,1327,522,700.1119
2700,853,522,331,1327,0,0,1327,522,700.1119
2701,853,522,331,1327,0,0,1327,522,700.1119
2702,854,522,332,1327,0,0,1327,522,700.1119
2703,854,522,332,1327,0,0,1327,522,700.1119
2704,854,522,332,1327,0,0,1327,522,700.1119
2705,854,522,332,1327,0,0,1327,522,700.1119
2706,854,522,332,1327,0,0,1327,522,700.1119
2707,854,522,332,1327,0,0,1327,522,700.1119
2708,854,523,331,1330,0,0,1330,523,693.9438
2709,854,523,331,1330,0,0,1330,523,693.9438
2710,854,523,331,1330,0,0,1330,523,693.9438
2711,854,524,330,1332,0,0,1332,524,694.5039
2712,854,525,329,1334,0,0,1334,525,695.5752
2713,854,525,329,1334,0,0,1334,525,695.5752
2714,854,526,328,1338,0,0,1338,526,696.3891
2715,854,528,326,1344,0,0,1344,528,698.7845
2716,854,528,326,1344,0,0,1344,528,698.7845
2717,854,530,324,1346,0,0,1346,530,700.9201
2718,854,531,323,1347,0,0,1347,531,701.9868
2719,854,531,323,1347,0,0,1347,531,701.9868
2720,854,533,321,1352,0,0,1352,533,704.1176
2721,854,533,321,1352,0,0,1352,533,704.1176
2722,854,533,321,1352,0,0,1352,533,704.1176
2723,855,533,322,1352,0,0,1352,533,704.1176
2724,855,533,322,1352,0,0,1352,533,704.1176
2725,855,533,322,1352,0,0,1352,533,704.1176
2726,856,533,323,1352,0,0,1352,533,704.1176
2727,856,533,323,1352,0,0,1352,533,704.1176
2728,856,533,323,1352,0,0,1352,533,704.1176
2729,856,533,323,1352,0,0,1352,533,704.1176
2730,856,533,323,1352,0,0,1352,533,704.1176
2731,856,533,323,1352,0,0,1352,533,704.1176
2732,856,533,323,1352,0,0,1352,533,704.1176
2733,856,533,323,1352,0,0,1352,533,704.1176
2734,856,533,323,1352,0,0,1352,533,704.1176
2735,856,533,323,1352,0,0,1352,533,704.1176
2736,856,533,323,1352,0,0,1352,533,704.1176
2737,856,533,323,1352,0,0,1352,533,704.1176
2738,856,533,323,1352,0,0,1352,533,704.1176
2739,856,533,323,1352,0,0,1352,533,704.1176
2740,856,533,323,1352,0,0,1352,533,704.1176
2741,856,533,323,1352,0,0,1352,533,704.1176
2742,856,533,323,1352,0,0,1352,533,704.1176
2743,856,533,323,1352,0,0,1352,533,704.1176
2744,856,533,323,1352,0,0,1352,533,704.1176
2745,856,533,323,1352,0,0,1352,533,704.1176
2746,856,533,323,1352,0,0,1352,533,704.1176
2747,856,533,323,1352,0,0,1352,533,704.1176
2748,856,533,323,1352,0,0,1352,533,704.1176
2749,856,533,323,1352,0,0,1352,533,704.1176
2750,856,535,321,1354,0,0,1354,535,699.0545
2751,856,535,321,1354,0,0,1354,535,699.0545
2752,856,535,321,1354,0,0,1354,535,699.0545
2753,856,536,320,1356,0,0,1356,536,699.6004
2754,856,536,320,1356,0,0,1356,536,699.6004
2755,856,537,319,1360,0,0,1360,537,700.3993
2756,856,538,318,1362,0,0,1362,538,701.4514
2757,856,538,318,1362,0,0,1362,538,701.4514
2758,856,540,316,1367,0,0,1367,540,703.5533
2759,856,541,315,1369,0,0,1369,541,704.6031
2760,857,542,315,1374,0,0,1374,542,705.6522
2761,857,542,315,1374,0,0,1374,542,705.6522
2762,857,543,314,1376,0,0,1376,543,706.4446
2763,857,543,314,1376,0,0,1376,543,706.4446
2764,857,543,314,1376,0,0,1376,543,706.4446
2765,857,543,314,1376,0,0,1376,543,706.4446
2766,857,543,314,1376,0,0,1376,543,706.4446
2767,857,544,313,1379,0,0,1379,544,706.4691
2768,858,544,314,1379,0,0,1379,544,706.4691
2769,858,545,313,1381,0,0,1381,545,707.2589
2770,858,548,310,1386,0,0,1386,548,710.9025
2771,858,548,310,1386,0,0,1386,548,710.9025
2772,858,549,309,1387,0,0,1387,549,711.6884
2773,858,551,307,1389,0,0,1389,551,714.0281
2774,858,551,307,1389,0,0,1389,551,714.0281
2775,858,552,306,1390,0,0,1390,552,714.8108
2776,858,552,306,1390,0,0,1390,552,714.8108
2777,858,553,305,1392,0,0,1392,553,715.5924
2778,858,555,303,1399,0,0,1399,555,717.9266
2779,858,555,303,1399,0,0,1399,555,717.9266
2780,858,556,302,1403,0,0,1403,556,718.705
2781,858,556,302,1403,0,0,1403,556,718.705
2782,858,556,302,1403,0,0,1403,556,718.705
2783,858,556,302,1403,0,0,1403,556,718.705
2784,858,556,302,1403,0,0,1403,556,718.705
2785,859,556,303,1403,0,0,1403,556,718.705
2786,859,556,303,1403,0,0,1403,556,718.705
2787,859,556,303,1403,0,0,1403,556,718.705
2788,859,556,303,1403,0,0,1403,556,718.705
2789,859,556,303,1403,0,0,1403,556,718.705
2790,859,556,303,1403,0,0,1403,556,718.705
2791,860,556,304,1403,0,0,1403,556,718.705
2792,860,556,304,1403,0,0,1403,556,718.705
2793,860,556,304,1403,0,0,1403,556,718.705
2794,860,556,304,1403,0,0,1403,556,718.705
2795,860,556,304,1403,0,0,1403,556,718.705
2796,860,556,304,1403,0,0,1403,556,718.705
