Time(s),Total cars injected, Total cars arrived,Current cars in system, Exiting people,Total Sumo cars injected,Total Sumo cars arrived
3799,914,861,53,2187,0,0
3800,914,861,53,2187,0,0
3801,914,861,53,2187,0,0
3802,914,861,53,2187,0,0
3803,915,861,54,2187,0,0
3804,915,861,54,2187,0,0
3805,915,861,54,2187,0,0
3806,915,861,54,2187,0,0
3807,915,861,54,2187,0,0
3808,915,861,54,2187,0,0
3809,916,861,55,2187,0,0
3810,916,861,55,2187,0,0
3811,916,861,55,2187,0,0
3812,916,861,55,2187,0,0
3813,916,861,55,2187,0,0
3814,916,861,55,2187,0,0
3815,916,861,55,2187,0,0
3816,916,861,55,2187,0,0
3817,916,861,55,2187,0,0
3818,916,861,55,2187,0,0
3819,916,861,55,2187,0,0
3820,916,861,55,2187,0,0
3821,916,862,54,2191,0,0
3822,916,863,53,2192,0,0
3823,916,863,53,2192,0,0
3824,916,865,51,2197,0,0
3825,916,866,50,2199,0,0
3826,916,867,49,2200,0,0
3827,916,869,47,2206,0,0
3828,916,870,46,2208,0,0
3829,916,870,46,2208,0,0
3830,916,871,45,2209,0,0
3831,916,872,44,2211,0,0
3832,916,873,43,2216,0,0
3833,916,875,41,2223,0,0
3834,916,876,40,2225,0,0
3835,916,877,39,2226,0,0
3836,916,877,39,2226,0,0
3837,916,878,38,2230,0,0
3838,916,880,36,2232,0,0
3839,917,881,36,2234,0,0
3840,917,881,36,2234,0,0
3841,917,881,36,2234,0,0
3842,917,881,36,2234,0,0
3843,917,881,36,2234,0,0
3844,917,881,36,2234,0,0
3845,917,881,36,2234,0,0
3846,917,881,36,2234,0,0
3847,917,881,36,2234,0,0
3848,917,881,36,2234,0,0
3849,917,881,36,2234,0,0
3850,917,881,36,2234,0,0
3851,917,881,36,2234,0,0
3852,917,881,36,2234,0,0
3853,917,881,36,2234,0,0
3854,917,881,36,2234,0,0
3855,917,881,36,2234,0,0
3856,917,881,36,2234,0,0
3857,917,881,36,2234,0,0
3858,917,881,36,2234,0,0
3859,917,881,36,2234,0,0
3860,917,881,36,2234,0,0
3861,917,881,36,2234,0,0
3862,918,881,37,2234,0,0
3863,918,881,37,2234,0,0
3864,918,881,37,2234,0,0
3865,918,881,37,2234,0,0
3866,918,881,37,2234,0,0
3867,918,881,37,2234,0,0
3868,918,882,36,2237,0,0
3869,918,882,36,2237,0,0
3870,918,882,36,2237,0,0
3871,918,882,36,2237,0,0
3872,918,883,35,2242,0,0
3873,918,884,34,2244,0,0
3874,918,885,33,2246,0,0
3875,918,885,33,2246,0,0
3876,918,885,33,2246,0,0
3877,918,885,33,2246,0,0
3878,918,885,33,2246,0,0
3879,918,885,33,2246,0,0
3880,918,885,33,2246,0,0
3881,918,885,33,2246,0,0
3882,918,885,33,2246,0,0
3883,918,885,33,2246,0,0
3884,918,885,33,2246,0,0
3885,918,885,33,2246,0,0
3886,918,885,33,2246,0,0
3887,918,885,33,2246,0,0
3888,918,885,33,2246,0,0
3889,918,885,33,2246,0,0
3890,918,885,33,2246,0,0
3891,918,885,33,2246,0,0
3892,918,885,33,2246,0,0
3893,918,885,33,2246,0,0
3894,918,885,33,2246,0,0
3895,918,885,33,2246,0,0
3896,918,885,33,2246,0,0
3897,918,885,33,2246,0,0
3898,918,885,33,2246,0,0
3899,918,885,33,2246,0,0
3900,918,885,33,2246,0,0
3901,918,885,33,2246,0,0
3902,918,885,33,2246,0,0
3903,918,885,33,2246,0,0
3904,919,885,34,2246,0,0
3905,919,885,34,2246,0,0
3906,920,886,34,2250,0,0
3907,920,887,33,2255,0,0
3908,920,887,33,2255,0,0
3909,920,887,33,2255,0,0
3910,920,888,32,2258,0,0
3911,920,888,32,2258,0,0
3912,920,888,32,2258,0,0
3913,920,888,32,2258,0,0
3914,920,888,32,2258,0,0
3915,920,888,32,2258,0,0
3916,920,888,32,2258,0,0
3917,920,888,32,2258,0,0
3918,920,888,32,2258,0,0
3919,920,888,32,2258,0,0
3920,920,888,32,2258,0,0
3921,920,888,32,2258,0,0
3922,920,888,32,2258,0,0
3923,920,888,32,2258,0,0
3924,920,888,32,2258,0,0
3925,920,888,32,2258,0,0
3926,920,888,32,2258,0,0
3927,920,888,32,2258,0,0
3928,920,888,32,2258,0,0
3929,920,888,32,2258,0,0
3930,920,888,32,2258,0,0
3931,920,888,32,2258,0,0
3932,920,888,32,2258,0,0
3933,920,888,32,2258,0,0
3934,920,888,32,2258,0,0
3935,920,888,32,2258,0,0
3936,920,888,32,2258,0,0
3937,920,888,32,2258,0,0
3938,920,888,32,2258,0,0
3939,920,888,32,2258,0,0
3940,920,888,32,2258,0,0
3941,920,888,32,2258,0,0
3942,920,889,31,2261,0,0
3943,920,889,31,2261,0,0
3944,920,889,31,2261,0,0
3945,920,889,31,2261,0,0
3946,920,889,31,2261,0,0
3947,920,889,31,2261,0,0
3948,920,889,31,2261,0,0
3949,920,889,31,2261,0,0
3950,920,889,31,2261,0,0
3951,920,889,31,2261,0,0
3952,920,889,31,2261,0,0
3953,920,889,31,2261,0,0
3954,920,889,31,2261,0,0
3955,920,889,31,2261,0,0
3956,920,889,31,2261,0,0
3957,920,889,31,2261,0,0
3958,920,889,31,2261,0,0
3959,920,889,31,2261,0,0
3960,920,889,31,2261,0,0
3961,920,889,31,2261,0,0
3962,920,889,31,2261,0,0
3963,920,889,31,2261,0,0
3964,920,889,31,2261,0,0
3965,920,889,31,2261,0,0
3966,920,889,31,2261,0,0
3967,920,889,31,2261,0,0
3968,920,889,31,2261,0,0
3969,920,889,31,2261,0,0
3970,920,889,31,2261,0,0
3971,920,889,31,2261,0,0
3972,920,889,31,2261,0,0
3973,921,889,32,2261,0,0
3974,921,889,32,2261,0,0
3975,921,889,32,2261,0,0
3976,921,889,32,2261,0,0
3977,921,889,32,2261,0,0
3978,921,889,32,2261,0,0
3979,921,889,32,2261,0,0
3980,921,889,32,2261,0,0
3981,921,889,32,2261,0,0
3982,921,889,32,2261,0,0
3983,921,889,32,2261,0,0
3984,921,889,32,2261,0,0
3985,921,889,32,2261,0,0
3986,921,889,32,2261,0,0
3987,921,889,32,2261,0,0
3988,921,889,32,2261,0,0
3989,921,889,32,2261,0,0
3990,921,889,32,2261,0,0
3991,921,889,32,2261,0,0
3992,921,889,32,2261,0,0
3993,921,889,32,2261,0,0
3994,921,889,32,2261,0,0
3995,921,889,32,2261,0,0
3996,921,889,32,2261,0,0
3997,921,889,32,2261,0,0
3998,921,889,32,2261,0,0
3999,921,889,32,2261,0,0
4000,921,889,32,2261,0,0
4001,921,889,32,2261,0,0
4002,921,889,32,2261,0,0
4003,921,889,32,2261,0,0
4004,921,889,32,2261,0,0
4005,921,889,32,2261,0,0
4006,921,889,32,2261,0,0
4007,921,889,32,2261,0,0
4008,921,889,32,2261,0,0
4009,921,889,32,2261,0,0
4010,921,889,32,2261,0,0
4011,921,889,32,2261,0,0
4012,921,889,32,2261,0,0
4013,921,889,32,2261,0,0
4014,921,889,32,2261,0,0
4015,921,889,32,2261,0,0
4016,921,889,32,2261,0,0
4017,921,891,30,2267,0,0
4018,921,891,30,2267,0,0
4019,921,891,30,2267,0,0
4020,921,891,30,2267,0,0
4021,921,891,30,2267,0,0
4022,921,891,30,2267,0,0
4023,921,891,30,2267,0,0
4024,921,891,30,2267,0,0
4025,921,891,30,2267,0,0
4026,921,891,30,2267,0,0
4027,921,891,30,2267,0,0
4028,921,891,30,2267,0,0
4029,921,891,30,2267,0,0
4030,921,891,30,2267,0,0
4031,921,891,30,2267,0,0
4032,921,891,30,2267,0,0
4033,921,891,30,2267,0,0
4034,921,891,30,2267,0,0
4035,921,891,30,2267,0,0
4036,921,891,30,2267,0,0
4037,921,891,30,2267,0,0
4038,921,891,30,2267,0,0
4039,921,891,30,2267,0,0
4040,921,891,30,2267,0,0
4041,921,891,30,2267,0,0
4042,921,891,30,2267,0,0
4043,921,891,30,2267,0,0
4044,921,891,30,2267,0,0
4045,921,891,30,2267,0,0
4046,921,891,30,2267,0,0
4047,921,891,30,2267,0,0
4048,921,892,29,2269,0,0
4049,921,892,29,2269,0,0
4050,921,892,29,2269,0,0
4051,921,893,28,2274,0,0
4052,921,893,28,2274,0,0
4053,921,893,28,2274,0,0
4054,921,893,28,2274,0,0
4055,921,893,28,2274,0,0
4056,921,894,27,2277,0,0
4057,921,894,27,2277,0,0
4058,921,894,27,2277,0,0
4059,921,894,27,2277,0,0
4060,921,894,27,2277,0,0
4061,921,894,27,2277,0,0
4062,921,894,27,2277,0,0
4063,921,894,27,2277,0,0
4064,921,894,27,2277,0,0
4065,921,894,27,2277,0,0
4066,921,894,27,2277,0,0
4067,921,894,27,2277,0,0
4068,921,894,27,2277,0,0
4069,921,894,27,2277,0,0
4070,921,894,27,2277,0,0
4071,921,894,27,2277,0,0
4072,921,894,27,2277,0,0
4073,921,894,27,2277,0,0
4074,921,894,27,2277,0,0
4075,921,894,27,2277,0,0
4076,921,894,27,2277,0,0
4077,921,894,27,2277,0,0
4078,921,894,27,2277,0,0
4079,921,894,27,2277,0,0
4080,921,894,27,2277,0,0
4081,921,894,27,2277,0,0
4082,921,894,27,2277,0,0
4083,921,894,27,2277,0,0
4084,921,894,27,2277,0,0
4085,921,894,27,2277,0,0
4086,921,894,27,2277,0,0
4087,921,895,26,2281,0,0
4088,921,895,26,2281,0,0
4089,921,895,26,2281,0,0
4090,921,895,26,2281,0,0
4091,921,895,26,2281,0,0
4092,921,896,25,2282,0,0
4093,921,896,25,2282,0,0
4094,921,896,25,2282,0,0
4095,921,896,25,2282,0,0
4096,921,896,25,2282,0,0
4097,921,896,25,2282,0,0
4098,921,896,25,2282,0,0
4099,921,896,25,2282,0,0
4100,921,896,25,2282,0,0
4101,921,896,25,2282,0,0
4102,921,896,25,2282,0,0
4103,921,896,25,2282,0,0
4104,921,896,25,2282,0,0
4105,921,896,25,2282,0,0
4106,921,896,25,2282,0,0
4107,921,896,25,2282,0,0
4108,921,896,25,2282,0,0
4109,921,896,25,2282,0,0
4110,921,896,25,2282,0,0
4111,922,896,26,2282,0,0
4112,922,896,26,2282,0,0
4113,922,896,26,2282,0,0
4114,922,896,26,2282,0,0
4115,922,896,26,2282,0,0
4116,922,896,26,2282,0,0
4117,922,896,26,2282,0,0
4118,922,896,26,2282,0,0
4119,922,896,26,2282,0,0
4120,922,896,26,2282,0,0
4121,922,896,26,2282,0,0
4122,922,896,26,2282,0,0
4123,922,896,26,2282,0,0
4124,922,896,26,2282,0,0
4125,922,896,26,2282,0,0
4126,922,896,26,2282,0,0
4127,922,896,26,2282,0,0
4128,923,896,27,2282,0,0
4129,923,896,27,2282,0,0
4130,923,896,27,2282,0,0
4131,923,896,27,2282,0,0
4132,923,896,27,2282,0,0
4133,923,896,27,2282,0,0
4134,923,896,27,2282,0,0
4135,923,896,27,2282,0,0
4136,923,896,27,2282,0,0
4137,923,896,27,2282,0,0
4138,923,897,26,2283,0,0
4139,923,897,26,2283,0,0
4140,923,897,26,2283,0,0
4141,924,897,27,2283,0,0
4142,924,897,27,2283,0,0
4143,924,897,27,2283,0,0
4144,924,897,27,2283,0,0
4145,924,897,27,2283,0,0
4146,924,897,27,2283,0,0
4147,924,897,27,2283,0,0
4148,924,897,27,2283,0,0
4149,924,897,27,2283,0,0
4150,924,897,27,2283,0,0
4151,924,897,27,2283,0,0
4152,924,897,27,2283,0,0
4153,924,897,27,2283,0,0
4154,924,897,27,2283,0,0
4155,924,897,27,2283,0,0
4156,924,897,27,2283,0,0
4157,924,897,27,2283,0,0
4158,924,897,27,2283,0,0
4159,924,897,27,2283,0,0
4160,924,898,26,2284,0,0
4161,924,898,26,2284,0,0
4162,924,898,26,2284,0,0
4163,924,898,26,2284,0,0
4164,924,898,26,2284,0,0
4165,924,898,26,2284,0,0
4166,924,898,26,2284,0,0
4167,924,899,25,2287,0,0
4168,924,899,25,2287,0,0
4169,924,899,25,2287,0,0
4170,924,899,25,2287,0,0
4171,924,899,25,2287,0,0
4172,924,899,25,2287,0,0
4173,924,899,25,2287,0,0
4174,924,899,25,2287,0,0
4175,924,899,25,2287,0,0
4176,924,899,25,2287,0,0
4177,924,899,25,2287,0,0
4178,924,899,25,2287,0,0
4179,924,899,25,2287,0,0
4180,924,899,25,2287,0,0
4181,924,899,25,2287,0,0
4182,924,899,25,2287,0,0
4183,924,899,25,2287,0,0
4184,924,899,25,2287,0,0
4185,924,899,25,2287,0,0
4186,925,899,26,2287,0,0
4187,926,899,27,2287,0,0
4188,926,899,27,2287,0,0
4189,926,899,27,2287,0,0
4190,926,899,27,2287,0,0
4191,927,899,28,2287,0,0
4192,927,899,28,2287,0,0
4193,928,899,29,2287,0,0
4194,928,899,29,2287,0,0
4195,928,899,29,2287,0,0
4196,928,899,29,2287,0,0
4197,928,899,29,2287,0,0
4198,928,899,29,2287,0,0
4199,928,899,29,2287,0,0
4200,928,899,29,2287,0,0
4201,928,899,29,2287,0,0
4202,928,899,29,2287,0,0
4203,928,899,29,2287,0,0
4204,928,899,29,2287,0,0
4205,928,899,29,2287,0,0
4206,928,899,29,2287,0,0
4207,928,899,29,2287,0,0
4208,928,899,29,2287,0,0
4209,928,900,28,2291,0,0
4210,928,900,28,2291,0,0
4211,928,900,28,2291,0,0
4212,928,900,28,2291,0,0
4213,928,900,28,2291,0,0
4214,928,900,28,2291,0,0
4215,928,900,28,2291,0,0
4216,928,900,28,2291,0,0
4217,928,900,28,2291,0,0
4218,928,900,28,2291,0,0
4219,928,900,28,2291,0,0
4220,928,900,28,2291,0,0
4221,928,900,28,2291,0,0
4222,928,900,28,2291,0,0
4223,928,900,28,2291,0,0
4224,928,900,28,2291,0,0
4225,928,900,28,2291,0,0
4226,928,900,28,2291,0,0
4227,928,900,28,2291,0,0
4228,928,900,28,2291,0,0
4229,928,900,28,2291,0,0
4230,929,900,29,2291,0,0
4231,929,900,29,2291,0,0
4232,929,900,29,2291,0,0
4233,929,900,29,2291,0,0
4234,929,900,29,2291,0,0
4235,929,900,29,2291,0,0
4236,929,900,29,2291,0,0
4237,929,900,29,2291,0,0
4238,929,901,28,2293,0,0
4239,929,901,28,2293,0,0
4240,929,901,28,2293,0,0
4241,930,902,28,2295,0,0
4242,930,902,28,2295,0,0
4243,930,902,28,2295,0,0
4244,930,902,28,2295,0,0
4245,930,903,27,2299,0,0
4246,930,903,27,2299,0,0
4247,930,903,27,2299,0,0
4248,930,903,27,2299,0,0
4249,930,903,27,2299,0,0
4250,931,903,28,2299,0,0
4251,931,903,28,2299,0,0
4252,931,903,28,2299,0,0
4253,931,903,28,2299,0,0
4254,931,903,28,2299,0,0
4255,931,903,28,2299,0,0
4256,931,903,28,2299,0,0
4257,931,903,28,2299,0,0
4258,931,903,28,2299,0,0
4259,931,903,28,2299,0,0
4260,931,903,28,2299,0,0
4261,932,903,29,2299,0,0
4262,932,903,29,2299,0,0
4263,932,903,29,2299,0,0
4264,932,903,29,2299,0,0
4265,933,903,30,2299,0,0
4266,933,903,30,2299,0,0
4267,933,903,30,2299,0,0
4268,933,903,30,2299,0,0
4269,933,903,30,2299,0,0
4270,933,903,30,2299,0,0
4271,933,903,30,2299,0,0
4272,933,903,30,2299,0,0
4273,933,903,30,2299,0,0
4274,933,903,30,2299,0,0
4275,933,903,30,2299,0,0
4276,934,904,30,2300,0,0
4277,934,905,29,2301,0,0
4278,934,905,29,2301,0,0
4279,934,905,29,2301,0,0
4280,934,905,29,2301,0,0
4281,934,905,29,2301,0,0
4282,934,905,29,2301,0,0
4283,934,905,29,2301,0,0
4284,934,905,29,2301,0,0
4285,934,905,29,2301,0,0
4286,934,905,29,2301,0,0
4287,934,905,29,2301,0,0
4288,934,905,29,2301,0,0
4289,934,905,29,2301,0,0
4290,934,905,29,2301,0,0
4291,934,905,29,2301,0,0
4292,934,905,29,2301,0,0
4293,934,905,29,2301,0,0
4294,934,905,29,2301,0,0
4295,934,905,29,2301,0,0
4296,934,905,29,2301,0,0
4297,934,905,29,2301,0,0
4298,934,905,29,2301,0,0
4299,934,905,29,2301,0,0
4300,934,905,29,2301,0,0
4301,934,905,29,2301,0,0
4302,934,905,29,2301,0,0
4303,934,905,29,2301,0,0
4304,934,905,29,2301,0,0
4305,934,905,29,2301,0,0
4306,934,905,29,2301,0,0
4307,934,905,29,2301,0,0
4308,934,905,29,2301,0,0
4309,934,905,29,2301,0,0
4310,935,906,29,2304,0,0
4311,935,906,29,2304,0,0
4312,935,906,29,2304,0,0
4313,935,906,29,2304,0,0
4314,935,906,29,2304,0,0
4315,935,906,29,2304,0,0
4316,935,906,29,2304,0,0
4317,935,906,29,2304,0,0
4318,935,906,29,2304,0,0
4319,935,906,29,2304,0,0
4320,935,906,29,2304,0,0
4321,935,906,29,2304,0,0
4322,935,906,29,2304,0,0
4323,935,906,29,2304,0,0
4324,935,906,29,2304,0,0
4325,935,906,29,2304,0,0
4326,935,906,29,2304,0,0
4327,935,906,29,2304,0,0
4328,935,906,29,2304,0,0
4329,935,906,29,2304,0,0
4330,935,906,29,2304,0,0
4331,935,906,29,2304,0,0
4332,935,906,29,2304,0,0
4333,935,906,29,2304,0,0
4334,935,906,29,2304,0,0
4335,935,906,29,2304,0,0
4336,935,906,29,2304,0,0
4337,935,906,29,2304,0,0
4338,935,906,29,2304,0,0
4339,935,906,29,2304,0,0
4340,935,906,29,2304,0,0
4341,935,906,29,2304,0,0
4342,935,906,29,2304,0,0
4343,935,906,29,2304,0,0
4344,935,906,29,2304,0,0
4345,935,906,29,2304,0,0
4346,935,906,29,2304,0,0
4347,936,906,30,2304,0,0
4348,936,906,30,2304,0,0
4349,937,906,31,2304,0,0
4350,937,906,31,2304,0,0
4351,937,906,31,2304,0,0
4352,938,906,32,2304,0,0
4353,938,906,32,2304,0,0
4354,938,906,32,2304,0,0
4355,938,906,32,2304,0,0
4356,938,906,32,2304,0,0
4357,938,906,32,2304,0,0
4358,938,906,32,2304,0,0
4359,938,906,32,2304,0,0
4360,938,906,32,2304,0,0
4361,938,906,32,2304,0,0
4362,938,906,32,2304,0,0
4363,938,906,32,2304,0,0
4364,938,906,32,2304,0,0
4365,938,906,32,2304,0,0
4366,938,906,32,2304,0,0
4367,938,906,32,2304,0,0
4368,938,906,32,2304,0,0
4369,938,906,32,2304,0,0
4370,938,906,32,2304,0,0
4371,938,906,32,2304,0,0
4372,938,906,32,2304,0,0
4373,938,906,32,2304,0,0
4374,938,906,32,2304,0,0
4375,938,906,32,2304,0,0
4376,938,906,32,2304,0,0
4377,938,906,32,2304,0,0
4378,938,906,32,2304,0,0
4379,938,906,32,2304,0,0
4380,938,906,32,2304,0,0
4381,938,906,32,2304,0,0
4382,938,906,32,2304,0,0
4383,938,906,32,2304,0,0
4384,938,906,32,2304,0,0
4385,938,907,31,2305,0,0
4386,938,908,30,2309,0,0
4387,938,908,30,2309,0,0
4388,938,908,30,2309,0,0
4389,938,908,30,2309,0,0
4390,938,908,30,2309,0,0
4391,938,908,30,2309,0,0
4392,938,908,30,2309,0,0
4393,938,908,30,2309,0,0
4394,938,908,30,2309,0,0
4395,938,908,30,2309,0,0
4396,938,908,30,2309,0,0
4397,938,908,30,2309,0,0
4398,938,908,30,2309,0,0
4399,938,908,30,2309,0,0
4400,938,908,30,2309,0,0
4401,938,908,30,2309,0,0
4402,938,908,30,2309,0,0
4403,938,908,30,2309,0,0
4404,938,908,30,2309,0,0
4405,938,908,30,2309,0,0
4406,938,908,30,2309,0,0
4407,938,908,30,2309,0,0
4408,938,908,30,2309,0,0
4409,938,908,30,2309,0,0
4410,938,908,30,2309,0,0
4411,938,908,30,2309,0,0
4412,938,908,30,2309,0,0
4413,938,908,30,2309,0,0
4414,938,908,30,2309,0,0
4415,938,908,30,2309,0,0
4416,938,908,30,2309,0,0
4417,938,908,30,2309,0,0
4418,938,908,30,2309,0,0
4419,938,908,30,2309,0,0
4420,938,908,30,2309,0,0
4421,938,908,30,2309,0,0
4422,938,908,30,2309,0,0
4423,938,909,29,2310,0,0
4424,938,909,29,2310,0,0
4425,938,909,29,2310,0,0
4426,938,909,29,2310,0,0
4427,938,909,29,2310,0,0
4428,938,909,29,2310,0,0
4429,938,909,29,2310,0,0
4430,938,909,29,2310,0,0
4431,938,909,29,2310,0,0
4432,938,909,29,2310,0,0
4433,938,909,29,2310,0,0
4434,938,909,29,2310,0,0
4435,938,909,29,2310,0,0
4436,938,909,29,2310,0,0
4437,938,909,29,2310,0,0
4438,938,909,29,2310,0,0
4439,938,909,29,2310,0,0
4440,938,909,29,2310,0,0
4441,938,909,29,2310,0,0
4442,938,909,29,2310,0,0
4443,938,909,29,2310,0,0
4444,938,909,29,2310,0,0
4445,938,909,29,2310,0,0
4446,938,909,29,2310,0,0
4447,938,909,29,2310,0,0
4448,938,909,29,2310,0,0
4449,938,909,29,2310,0,0
4450,938,909,29,2310,0,0
4451,938,909,29,2310,0,0
4452,938,909,29,2310,0,0
4453,938,909,29,2310,0,0
4454,938,909,29,2310,0,0
4455,939,909,30,2310,0,0
4456,939,909,30,2310,0,0
4457,939,909,30,2310,0,0
4458,939,909,30,2310,0,0
4459,939,909,30,2310,0,0
4460,939,909,30,2310,0,0
4461,939,910,29,2312,0,0
4462,939,910,29,2312,0,0
4463,939,910,29,2312,0,0
4464,939,911,28,2317,0,0
4465,939,911,28,2317,0,0
4466,939,912,27,2321,0,0
4467,939,912,27,2321,0,0
4468,939,912,27,2321,0,0
4469,939,912,27,2321,0,0
4470,939,912,27,2321,0,0
4471,939,912,27,2321,0,0
4472,939,912,27,2321,0,0
4473,939,912,27,2321,0,0
4474,939,912,27,2321,0,0
4475,939,912,27,2321,0,0
4476,939,912,27,2321,0,0
4477,939,912,27,2321,0,0
4478,939,912,27,2321,0,0
4479,939,912,27,2321,0,0
4480,939,912,27,2321,0,0
4481,939,912,27,2321,0,0
4482,939,912,27,2321,0,0
4483,939,912,27,2321,0,0
4484,939,912,27,2321,0,0
4485,939,912,27,2321,0,0
4486,939,912,27,2321,0,0
4487,939,912,27,2321,0,0
4488,939,912,27,2321,0,0
4489,939,912,27,2321,0,0
4490,939,912,27,2321,0,0
4491,939,912,27,2321,0,0
4492,939,912,27,2321,0,0
4493,939,912,27,2321,0,0
4494,939,912,27,2321,0,0
4495,939,912,27,2321,0,0
4496,939,912,27,2321,0,0
4497,939,912,27,2321,0,0
4498,939,912,27,2321,0,0
4499,939,912,27,2321,0,0
4500,939,912,27,2321,0,0
4501,939,912,27,2321,0,0
4502,939,912,27,2321,0,0
4503,939,912,27,2321,0,0
4504,939,912,27,2321,0,0
4505,939,912,27,2321,0,0
4506,939,912,27,2321,0,0
4507,939,912,27,2321,0,0
4508,939,912,27,2321,0,0
4509,939,912,27,2321,0,0
4510,939,912,27,2321,0,0
4511,939,912,27,2321,0,0
4512,939,912,27,2321,0,0
4513,939,912,27,2321,0,0
4514,939,912,27,2321,0,0
4515,939,912,27,2321,0,0
4516,939,912,27,2321,0,0
4517,939,912,27,2321,0,0
4518,939,912,27,2321,0,0
4519,939,912,27,2321,0,0
4520,939,912,27,2321,0,0
4521,939,912,27,2321,0,0
4522,939,912,27,2321,0,0
4523,939,912,27,2321,0,0
4524,939,912,27,2321,0,0
4525,939,912,27,2321,0,0
4526,939,912,27,2321,0,0
4527,939,912,27,2321,0,0
4528,940,912,28,2321,0,0
4529,940,912,28,2321,0,0
4530,940,913,27,2325,0,0
4531,940,913,27,2325,0,0
4532,940,913,27,2325,0,0
4533,941,913,28,2325,0,0
4534,941,913,28,2325,0,0
4535,941,913,28,2325,0,0
4536,941,913,28,2325,0,0
4537,941,913,28,2325,0,0
4538,941,914,27,2326,0,0
4539,941,914,27,2326,0,0
4540,941,914,27,2326,0,0
4541,941,914,27,2326,0,0
4542,941,914,27,2326,0,0
4543,941,914,27,2326,0,0
4544,941,914,27,2326,0,0
4545,941,914,27,2326,0,0
4546,941,914,27,2326,0,0
4547,941,914,27,2326,0,0
4548,941,914,27,2326,0,0
4549,941,914,27,2326,0,0
4550,941,914,27,2326,0,0
4551,941,914,27,2326,0,0
4552,941,914,27,2326,0,0
4553,941,914,27,2326,0,0
4554,941,914,27,2326,0,0
4555,941,914,27,2326,0,0
4556,941,914,27,2326,0,0
4557,941,914,27,2326,0,0
4558,941,914,27,2326,0,0
4559,941,914,27,2326,0,0
4560,941,914,27,2326,0,0
4561,941,914,27,2326,0,0
4562,941,914,27,2326,0,0
4563,941,914,27,2326,0,0
4564,941,914,27,2326,0,0
4565,941,914,27,2326,0,0
4566,941,914,27,2326,0,0
4567,941,914,27,2326,0,0
4568,941,914,27,2326,0,0
4569,941,914,27,2326,0,0
4570,941,916,25,2333,0,0
4571,941,916,25,2333,0,0
4572,941,916,25,2333,0,0
4573,941,916,25,2333,0,0
4574,941,916,25,2333,0,0
4575,941,916,25,2333,0,0
4576,941,916,25,2333,0,0
4577,941,916,25,2333,0,0
4578,941,916,25,2333,0,0
4579,941,916,25,2333,0,0
4580,941,916,25,2333,0,0
4581,941,916,25,2333,0,0
4582,941,916,25,2333,0,0
4583,941,916,25,2333,0,0
4584,941,916,25,2333,0,0
4585,941,916,25,2333,0,0
4586,941,916,25,2333,0,0
4587,941,916,25,2333,0,0
4588,941,916,25,2333,0,0
4589,941,916,25,2333,0,0
4590,941,916,25,2333,0,0
4591,941,916,25,2333,0,0
4592,941,916,25,2333,0,0
4593,941,916,25,2333,0,0
4594,941,916,25,2333,0,0
4595,941,916,25,2333,0,0
4596,941,916,25,2333,0,0
4597,941,916,25,2333,0,0
4598,941,916,25,2333,0,0
4599,941,916,25,2333,0,0
4600,941,916,25,2333,0,0
4601,941,916,25,2333,0,0
4602,941,917,24,2334,0,0
4603,941,917,24,2334,0,0
4604,941,917,24,2334,0,0
4605,941,917,24,2334,0,0
4606,941,917,24,2334,0,0
4607,941,917,24,2334,0,0
4608,941,917,24,2334,0,0
4609,941,917,24,2334,0,0
4610,941,917,24,2334,0,0
4611,941,917,24,2334,0,0
4612,941,917,24,2334,0,0
4613,941,917,24,2334,0,0
4614,941,917,24,2334,0,0
4615,941,917,24,2334,0,0
4616,941,917,24,2334,0,0
4617,941,917,24,2334,0,0
4618,941,917,24,2334,0,0
4619,941,917,24,2334,0,0
4620,941,917,24,2334,0,0
4621,941,917,24,2334,0,0
4622,941,917,24,2334,0,0
4623,941,917,24,2334,0,0
4624,941,917,24,2334,0,0
4625,941,917,24,2334,0,0
4626,941,917,24,2334,0,0
4627,941,917,24,2334,0,0
4628,941,917,24,2334,0,0
4629,941,917,24,2334,0,0
4630,941,917,24,2334,0,0
4631,941,917,24,2334,0,0
4632,941,917,24,2334,0,0
4633,941,917,24,2334,0,0
4634,941,917,24,2334,0,0
4635,941,917,24,2334,0,0
4636,941,917,24,2334,0,0
4637,941,917,24,2334,0,0
4638,941,917,24,2334,0,0
4639,941,917,24,2334,0,0
4640,941,917,24,2334,0,0
4641,941,917,24,2334,0,0
4642,941,917,24,2334,0,0
4643,941,918,23,2337,0,0
4644,941,918,23,2337,0,0
4645,941,918,23,2337,0,0
4646,942,918,24,2337,0,0
4647,943,918,25,2337,0,0
4648,943,918,25,2337,0,0
4649,943,918,25,2337,0,0
4650,943,918,25,2337,0,0
4651,943,918,25,2337,0,0
4652,943,918,25,2337,0,0
4653,944,918,26,2337,0,0
4654,944,918,26,2337,0,0
4655,944,918,26,2337,0,0
4656,944,918,26,2337,0,0
4657,944,918,26,2337,0,0
4658,944,918,26,2337,0,0
4659,944,918,26,2337,0,0
4660,944,918,26,2337,0,0
4661,944,918,26,2337,0,0
4662,944,918,26,2337,0,0
4663,944,918,26,2337,0,0
4664,944,918,26,2337,0,0
4665,944,918,26,2337,0,0
4666,944,918,26,2337,0,0
4667,944,918,26,2337,0,0
4668,944,918,26,2337,0,0
4669,944,918,26,2337,0,0
