Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Rox_Goal_E, Goal: Rox_Goal_R, Goal: Rox_Goal_F
9496,0,0,2464,0, 5.470362,1,11,1438,3025
9497,0,0,2464,0, 7.051322,1,11,1438,3025
9498,0,2,2464,3, 6.333602,1,11,1438,3028
9499,0,0,2462,0, 5.918768,1,11,1438,3028
9500,0,0,2462,0, 5.918768,1,11,1438,3028
9501,0,0,2462,0, 5.918768,1,11,1438,3028
9502,0,0,2462,0, 5.918768,1,11,1438,3028
9503,0,0,2462,0, 8.524607,1,11,1438,3028
9504,0,0,2462,0, 8.524607,1,11,1438,3028
9505,0,0,2462,0, 8.524607,1,11,1438,3028
9506,0,0,2462,0, 4.11236,1,11,1438,3028
9507,0,0,2462,0, 4.11236,1,11,1438,3028
9508,0,2,2462,4, 4.11236,1,11,1438,3032
9509,0,0,2460,0, 7.089087,1,11,1438,3032
9510,0,0,2460,0, 7.089087,1,11,1438,3032
9511,0,1,2460,5, 7.089087,1,11,1438,3037
9512,0,0,2459,0, 7.089087,1,11,1438,3037
9513,0,0,2459,0, 7.089087,1,11,1438,3037
9514,0,0,2459,0, 7.089087,1,11,1438,3037
9515,0,0,2459,0, 7.089087,1,11,1438,3037
9516,0,0,2459,0, 7.089087,1,11,1438,3037
9517,0,0,2459,0, 9.263579,1,11,1438,3037
9518,0,0,2459,0, 9.263579,1,11,1438,3037
9519,0,0,2459,0, 9.263579,1,11,1438,3037
9520,0,0,2459,0, 8.578485,1,11,1438,3037
9521,0,0,2459,0, 8.578485,1,11,1438,3037
9522,0,0,2459,0, 8.578485,1,11,1438,3037
9523,0,0,2459,0, 5.659531,1,11,1438,3037
9524,0,0,2459,0, 5.659531,1,11,1438,3037
9525,0,0,2459,0, 5.659531,1,11,1438,3037
9526,0,0,2459,0, 4.974428,1,11,1438,3037
9527,0,0,2459,0, 4.974428,1,11,1438,3037
9528,0,0,2459,0, 2.038753,1,11,1438,3037
9529,0,0,2459,0, 2.038753,1,11,1438,3037
9530,0,0,2459,0, 1.435575,1,11,1438,3037
9531,0,0,2459,0, 1.435575,1,11,1438,3037
9532,0,0,2459,0, 1.435575,1,11,1438,3037
9533,0,1,2459,5, 1.435575,1,11,1438,3042
9534,0,0,2458,0, 1.435575,1,11,1438,3042
9535,0,0,2458,0, 2.756489,1,11,1438,3042
9536,0,0,2458,0, 2.756489,1,11,1438,3042
9537,0,0,2458,0, 2.756489,1,11,1438,3042
9538,0,0,2458,0, 2.756489,1,11,1438,3042
9539,0,0,2458,0, 2.756489,1,11,1438,3042
9540,0,0,2458,0, 3.567994,1,11,1438,3042
9541,0,0,2458,0, 3.567994,1,11,1438,3042
9542,0,0,2458,0, 0.9999998,1,11,1438,3042
9543,0,0,2458,0, 3.567998,1,11,1438,3042
9544,0,0,2458,0, 3.567998,1,11,1438,3042
9545,0,0,2458,0, 3.567998,1,11,1438,3042
9546,0,0,2458,0, 3.567998,1,11,1438,3042
9547,0,1,2458,3, 5.163567,1,11,1438,3045
9548,0,0,2457,0, 5.163567,1,11,1438,3045
9549,0,0,2457,0, 2.793834,1,11,1438,3045
9550,0,0,2457,0, 4.478472,1,11,1438,3045
9551,0,0,2457,0, 4.478472,1,11,1438,3045
9552,0,0,2457,0, 4.478472,1,11,1438,3045
9553,0,0,2457,0, 4.478472,1,11,1438,3045
9554,0,0,2457,0, 3.108284,1,11,1438,3045
9555,0,0,2457,0, 3.108284,1,11,1438,3045
9556,0,0,2457,0, 0.9999998,1,11,1438,3045
9557,0,0,2457,0, 0.9999998,1,11,1438,3045
9558,0,0,2457,0, 0.9999998,1,11,1438,3045
9559,0,0,2457,0, 0.9999998,1,11,1438,3045
9560,0,2,2457,5, 0.9999998,1,11,1438,3050
9561,0,1,2455,2, 0.9999998,1,11,1438,3052
9562,0,0,2454,0, 0.9999998,1,11,1438,3052
9563,0,0,2454,0, 0.9999998,1,11,1438,3052
9564,0,0,2454,0, 0.9999998,1,11,1438,3052
9565,0,1,2454,5, 0.9999998,1,11,1438,3057
9566,0,0,2453,0, 0.9999998,1,11,1438,3057
9567,0,0,2453,0, 0.9999998,1,11,1438,3057
9568,0,0,2453,0, 0.9999998,1,11,1438,3057
9569,0,0,2453,0, 0.9999998,1,11,1438,3057
9570,0,0,2453,0, 0.9999998,1,11,1438,3057
9571,0,0,2453,0, 0.9999998,1,11,1438,3057
9572,0,0,2453,0, 0.9999998,1,11,1438,3057
9573,0,0,2453,0, 0.9999998,1,11,1438,3057
9574,0,0,2453,0, 0.9999998,1,11,1438,3057
9575,0,0,2453,0, 0.9999998,1,11,1438,3057
9576,0,0,2453,0, 0.9999998,1,11,1438,3057
9577,0,0,2453,0, 0.9999998,1,11,1438,3057
9578,0,0,2453,0, 0.9999998,1,11,1438,3057
9579,0,1,2453,5, 1.623934,1,11,1438,3062
9580,0,0,2452,0, 1.623934,1,11,1438,3062
9581,0,0,2452,0, 1.623934,1,11,1438,3062
9582,0,0,2452,0, 1.623934,1,11,1438,3062
9583,0,0,2452,0, 1.623934,1,11,1438,3062
9584,0,0,2452,0, 0.9999998,1,11,1438,3062
9585,0,0,2452,0, 0.9999998,1,11,1438,3062
9586,0,0,2452,0, 0.9999998,1,11,1438,3062
9587,0,1,2452,1, 0.9999998,1,11,1438,3063
9588,0,0,2451,0, 0.9999998,1,11,1438,3063
9589,0,0,2451,0, 0.9999998,1,11,1438,3063
9590,0,0,2451,0, 0.9999998,1,11,1438,3063
9591,0,0,2451,0, 0.9999998,1,11,1438,3063
9592,0,0,2451,0, 0.9999998,1,11,1438,3063
9593,0,0,2451,0, 0.9999998,1,11,1438,3063
9594,0,0,2451,0, 0.9999998,1,11,1438,3063
9595,0,0,2451,0, 0.9999998,1,11,1438,3063
9596,0,0,2451,0, 0.9999998,1,11,1438,3063
9597,0,0,2451,0, 0.9999998,1,11,1438,3063
9598,0,0,2451,0, 0.9999998,1,11,1438,3063
9599,0,0,2451,0, 0.9999998,1,11,1438,3063
9600,0,0,2451,0, 0.9999998,1,11,1438,3063
9601,0,0,2451,0, 0.9999998,1,11,1438,3063
9602,0,0,2451,0, 0.9999998,1,11,1438,3063
9603,0,0,2451,0, 0.9999998,1,11,1438,3063
9604,0,0,2451,0, 0.9999998,1,11,1438,3063
9605,0,0,2451,0, 0.9999998,1,11,1438,3063
9606,0,0,2451,0, 0.9999998,1,11,1438,3063
9607,0,0,2451,0, 0.9999998,1,11,1438,3063
9608,0,0,2451,0, 0.9999998,1,11,1438,3063
9609,0,0,2451,0, 0.9999998,1,11,1438,3063
9610,0,0,2451,0, 0.9999998,1,11,1438,3063
9611,0,0,2451,0, 0.9999998,1,11,1438,3063
9612,0,0,2451,0, 4.124933,1,11,1438,3063
9613,0,0,2451,0, 4.124933,1,11,1438,3063
9614,0,0,2451,0, 4.124933,1,11,1438,3063
9615,0,0,2451,0, 4.124933,1,11,1438,3063
9616,0,0,2451,0, 4.124933,1,11,1438,3063
9617,0,0,2451,0, 4.124933,1,11,1438,3063
9618,0,0,2451,0, 4.124933,1,11,1438,3063
9619,0,0,2451,0, 4.124933,1,11,1438,3063
9620,0,0,2451,0, 4.124933,1,11,1438,3063
9621,0,0,2451,0, 4.124933,1,11,1438,3063
9622,0,0,2451,0, 4.124933,1,11,1438,3063
9623,0,0,2451,0, 4.124933,1,11,1438,3063
9624,0,0,2451,0, 4.124933,1,11,1438,3063
9625,0,0,2451,0, 4.124933,1,11,1438,3063
9626,0,0,2451,0, 4.124933,1,11,1438,3063
9627,0,0,2451,0, 4.124933,1,11,1438,3063
9628,0,0,2451,0, 4.124933,1,11,1438,3063
9629,0,0,2451,0, 4.124933,1,11,1438,3063
9630,0,0,2451,0, 4.124933,1,11,1438,3063
9631,0,0,2451,0, 4.11098,1,11,1438,3063
9632,0,0,2451,0, 4.11098,1,11,1438,3063
9633,0,0,2451,0, 4.11098,1,11,1438,3063
9634,0,0,2451,0, 4.11098,1,11,1438,3063
9635,0,0,2451,0, 4.565131,1,11,1438,3063
9636,0,0,2451,0, 4.565131,1,11,1438,3063
9637,0,0,2451,0, 4.565131,1,11,1438,3063
9638,0,0,2451,0, 4.565131,1,11,1438,3063
9639,0,0,2451,0, 7.08671,1,11,1438,3063
9640,0,0,2451,0, 7.08671,1,11,1438,3063
9641,0,1,2451,3, 7.08671,1,11,1438,3066
9642,0,0,2450,0, 6.767819,1,11,1438,3066
9643,0,0,2450,0, 6.767819,1,11,1438,3066
9644,0,0,2450,0, 6.767819,1,11,1438,3066
9645,0,2,2450,2, 6.767819,1,11,1438,3068
9646,0,0,2448,0, 6.767819,1,11,1438,3068
9647,0,2,2448,2, 6.767819,1,11,1438,3070
9648,0,0,2446,0, 7.171898,1,11,1438,3070
9649,0,0,2446,0, 7.000575,1,11,1438,3070
9650,0,0,2446,0, 7.000575,1,11,1438,3070
9651,0,0,2446,0, 7.000575,1,11,1438,3070
9652,0,0,2446,0, 6.405,1,11,1438,3070
9653,0,0,2446,0, 6.405,1,11,1438,3070
9654,0,0,2446,0, 6.405,1,11,1438,3070
9655,0,0,2446,0, 3.931496,1,11,1438,3070
9656,0,0,2446,0, 3.931496,1,11,1438,3070
9657,0,0,2446,0, 3.931496,1,11,1438,3070
9658,0,0,2446,0, 3.730884,1,11,1438,3070
9659,0,0,2446,0, 3.730884,1,11,1438,3070
9660,0,0,2446,0, 3.730884,1,11,1438,3070
9661,0,0,2446,0, 3.730884,1,11,1438,3070
9662,0,0,2446,0, 3.730884,1,11,1438,3070
9663,0,0,2446,0, 3.730884,1,11,1438,3070
9664,0,0,2446,0, 3.730884,1,11,1438,3070
9665,0,0,2446,0, 0.9999998,1,11,1438,3070
9666,0,0,2446,0, 0.9999998,1,11,1438,3070
9667,0,0,2446,0, 0.9999998,1,11,1438,3070
9668,0,0,2446,0, 0.9999998,1,11,1438,3070
9669,0,0,2446,0, 0.9999998,1,11,1438,3070
9670,0,0,2446,0, 0.9999998,1,11,1438,3070
9671,0,1,2446,3, 0.9999998,1,11,1438,3073
9672,0,0,2445,0, 0.9999998,1,11,1438,3073
9673,0,0,2445,0, 0.9999998,1,11,1438,3073
9674,0,0,2445,0, 0.9999998,1,11,1438,3073
9675,0,0,2445,0, 0.9999998,1,11,1438,3073
9676,0,0,2445,0, 0.9999998,1,11,1438,3073
9677,0,0,2445,0, 0.9999998,1,11,1438,3073
9678,0,0,2445,0, 0.9999998,1,11,1438,3073
9679,0,0,2445,0, 0.9999998,1,11,1438,3073
9680,0,0,2445,0, 0.9999998,1,11,1438,3073
9681,0,0,2445,0, 0.9999998,1,11,1438,3073
9682,0,0,2445,0, 0.9999998,1,11,1438,3073
9683,0,0,2445,0, 0.9999998,1,11,1438,3073
9684,0,0,2445,0, 0.9999998,1,11,1438,3073
9685,0,0,2445,0, 0.9999998,1,11,1438,3073
9686,0,0,2445,0, 0.9999998,1,11,1438,3073
9687,0,0,2445,0, 0.9999998,1,11,1438,3073
9688,0,0,2445,0, 0.9999998,1,11,1438,3073
9689,0,2,2445,3, 0.9999998,1,11,1438,3076
9690,0,1,2443,3, 0.9999998,1,11,1438,3079
9691,0,0,2442,0, 0.9999998,1,11,1438,3079
9692,0,0,2442,0, 0.9999998,1,11,1438,3079
9693,0,0,2442,0, 0.9999998,1,11,1438,3079
9694,0,0,2442,0, 0.9999998,1,11,1438,3079
9695,0,0,2442,0, 0.9999998,1,11,1438,3079
9696,0,0,2442,0, 0.9999998,1,11,1438,3079
9697,0,0,2442,0, 0.9999998,1,11,1438,3079
9698,0,0,2442,0, 0.9999998,1,11,1438,3079
9699,0,0,2442,0, 0.9999998,1,11,1438,3079
9700,0,1,2442,5, 0.9999998,1,11,1438,3084
9701,0,0,2441,0, 0.9999998,1,11,1438,3084
9702,0,0,2441,0, 3.982891,1,11,1438,3084
9703,0,0,2441,0, 3.982891,1,11,1438,3084
9704,0,0,2441,0, 3.982891,1,11,1438,3084
9705,0,0,2441,0, 3.982891,1,11,1438,3084
9706,0,0,2441,0, 6.529785,1,11,1438,3084
9707,0,0,2441,0, 6.529785,1,11,1438,3084
9708,0,1,2441,5, 6.529785,1,11,1438,3089
9709,0,0,2440,0, 6.529785,1,11,1438,3089
9710,0,0,2440,0, 6.529785,1,11,1438,3089
9711,0,0,2440,0, 6.529785,1,11,1438,3089
9712,0,0,2440,0, 6.529785,1,11,1438,3089
9713,0,0,2440,0, 6.529785,1,11,1438,3089
9714,0,0,2440,0, 6.529785,1,11,1438,3089
9715,0,0,2440,0, 3.982891,1,11,1438,3089
9716,0,0,2440,0, 3.982891,1,11,1438,3089
9717,0,0,2440,0, 3.982891,1,11,1438,3089
9718,0,0,2440,0, 3.982891,1,11,1438,3089
9719,0,0,2440,0, 3.982891,1,11,1438,3089
9720,0,0,2440,0, 3.982891,1,11,1438,3089
9721,0,0,2440,0, 0.9999998,1,11,1438,3089
9722,0,0,2440,0, 0.9999998,1,11,1438,3089
9723,0,0,2440,0, 0.9999998,1,11,1438,3089
9724,0,0,2440,0, 0.9999998,1,11,1438,3089
9725,0,0,2440,0, 0.9999998,1,11,1438,3089
9726,0,0,2440,0, 0.9999998,1,11,1438,3089
9727,0,0,2440,0, 3.982891,1,11,1438,3089
9728,0,0,2440,0, 3.982891,1,11,1438,3089
9729,0,0,2440,0, 3.982891,1,11,1438,3089
9730,0,0,2440,0, 3.982891,1,11,1438,3089
9731,0,0,2440,0, 3.982891,1,11,1438,3089
9732,0,0,2440,0, 6.7064,1,11,1438,3089
9733,0,0,2440,0, 6.7064,1,11,1438,3089
9734,0,0,2440,0, 6.7064,1,11,1438,3089
9735,0,0,2440,0, 6.7064,1,11,1438,3089
9736,0,0,2440,0, 6.7064,1,11,1438,3089
9737,0,0,2440,0, 6.7064,1,11,1438,3089
9738,0,0,2440,0, 6.7064,1,11,1438,3089
9739,0,0,2440,0, 6.7064,1,11,1438,3089
9740,0,0,2440,0, 6.7064,1,11,1438,3089
9741,0,0,2440,0, 6.7064,1,11,1438,3089
9742,0,0,2440,0, 6.7064,1,11,1438,3089
9743,0,0,2440,0, 6.7064,1,11,1438,3089
9744,0,0,2440,0, 6.7064,1,11,1438,3089
9745,0,0,2440,0, 8.420345,1,11,1438,3089
9746,0,0,2440,0, 8.251088,1,11,1438,3089
9747,0,0,2440,0, 8.251088,1,11,1438,3089
9748,0,0,2440,0, 8.251088,1,11,1438,3089
9749,0,0,2440,0, 8.251088,1,11,1438,3089
9750,0,0,2440,0, 8.251088,1,11,1438,3089
9751,0,0,2440,0, 5.927387,1,11,1438,3089
9752,0,0,2440,0, 6.282833,1,11,1438,3089
9753,0,0,2440,0, 6.282833,1,11,1438,3089
9754,0,0,2440,0, 6.282833,1,11,1438,3089
9755,0,0,2440,0, 6.099664,1,11,1438,3089
9756,0,0,2440,0, 6.099664,1,11,1438,3089
9757,0,0,2440,0, 6.099664,1,11,1438,3089
9758,0,0,2440,0, 6.099664,1,11,1438,3089
9759,0,0,2440,0, 5.735893,1,11,1438,3089
9760,0,0,2440,0, 5.735893,1,11,1438,3089
9761,0,0,2440,0, 5.735893,1,11,1438,3089
9762,0,0,2440,0, 3.230528,1,11,1438,3089
9763,0,0,2440,0, 3.230528,1,11,1438,3089
9764,0,0,2440,0, 3.230528,1,11,1438,3089
9765,0,0,2440,0, 3.230528,1,11,1438,3089
9766,0,1,2440,1, 3.230528,1,11,1438,3090
9767,0,0,2439,0, 3.230528,1,11,1438,3090
9768,0,0,2439,0, 3.230528,1,11,1438,3090
9769,0,0,2439,0, 3.230528,1,11,1438,3090
9770,0,0,2439,0, 3.230528,1,11,1438,3090
9771,0,0,2439,0, 3.230528,1,11,1438,3090
9772,0,0,2439,0, 3.230528,1,11,1438,3090
9773,0,1,2439,1, 3.230528,1,11,1438,3091
9774,0,0,2438,0, 3.230528,1,11,1438,3091
9775,0,0,2438,0, 3.230528,1,11,1438,3091
9776,0,0,2438,0, 3.230528,1,11,1438,3091
9777,0,0,2438,0, 3.230528,1,11,1438,3091
9778,0,0,2438,0, 3.230528,1,11,1438,3091
9779,0,1,2438,5, 6.098711,1,11,1438,3096
9780,0,2,2437,5, 4.11098,1,11,1438,3101
9781,0,0,2435,0, 4.11098,1,11,1438,3101
9782,0,0,2435,0, 4.565146,1,11,1438,3101
9783,0,0,2435,0, 4.565146,1,11,1438,3101
9784,0,0,2435,0, 4.565146,1,11,1438,3101
9785,0,0,2435,0, 4.565146,1,11,1438,3101
9786,0,0,2435,0, 4.565146,1,11,1438,3101
9787,0,0,2435,0, 4.565146,1,11,1438,3101
9788,0,0,2435,0, 4.565146,1,11,1438,3101
9789,0,0,2435,0, 4.11098,1,11,1438,3101
9790,0,0,2435,0, 4.11098,1,11,1438,3101
9791,0,0,2435,0, 4.11098,1,11,1438,3101
9792,0,0,2435,0, 4.11098,1,11,1438,3101
9793,0,0,2435,0, 4.11098,1,11,1438,3101
9794,0,0,2435,0, 4.11098,1,11,1438,3101
9795,0,0,2435,0, 4.11098,1,11,1438,3101
9796,0,0,2435,0, 4.11098,1,11,1438,3101
9797,0,0,2435,0, 3.931496,1,11,1438,3101
9798,0,0,2435,0, 3.931496,1,11,1438,3101
9799,0,0,2435,0, 3.931496,1,11,1438,3101
9800,0,0,2435,0, 3.931496,1,11,1438,3101
9801,0,0,2435,0, 3.931496,1,11,1438,3101
9802,0,0,2435,0, 4.393821,1,11,1438,3101
9803,0,0,2435,0, 4.393821,1,11,1438,3101
9804,0,0,2435,0, 4.393821,1,11,1438,3101
9805,0,0,2435,0, 4.393821,1,11,1438,3101
9806,0,0,2435,0, 4.202327,1,11,1438,3101
9807,0,0,2435,0, 4.690628,1,11,1438,3101
9808,0,0,2435,0, 4.354818,1,11,1438,3101
9809,0,0,2435,0, 3.867428,1,11,1438,3101
9810,0,0,2435,0, 3.867428,1,11,1438,3101
9811,0,0,2435,0, 3.867428,1,11,1438,3101
9812,0,0,2435,0, 3.730884,1,11,1438,3101
9813,0,0,2435,0, 0.9999998,1,11,1438,3101
9814,0,0,2435,0, 0.9999998,1,11,1438,3101
9815,0,0,2435,0, 0.9999998,1,11,1438,3101
9816,0,0,2435,0, 0.9999998,1,11,1438,3101
9817,0,0,2435,0, 0.9999998,1,11,1438,3101
9818,0,0,2435,0, 0.9999998,1,11,1438,3101
9819,0,0,2435,0, 0.9999998,1,11,1438,3101
9820,0,2,2435,4, 0.9999998,1,11,1438,3105
9821,0,0,2433,0, 0.9999998,1,11,1438,3105
9822,0,0,2433,0, 0.9999998,1,11,1438,3105
9823,0,1,2433,4, 0.9999998,1,11,1438,3109
9824,0,0,2432,0, 0.9999998,1,11,1438,3109
9825,0,0,2432,0, 0.9999998,1,11,1438,3109
9826,0,0,2432,0, 0.9999998,1,11,1438,3109
9827,0,0,2432,0, 0.9999998,1,11,1438,3109
9828,0,0,2432,0, 0.9999998,1,11,1438,3109
9829,0,0,2432,0, 0.9999998,1,11,1438,3109
9830,0,0,2432,0, 0.9999998,1,11,1438,3109
9831,0,0,2432,0, 0.9999998,1,11,1438,3109
9832,0,0,2432,0, 0.9999998,1,11,1438,3109
9833,0,0,2432,0, 0.9999998,1,11,1438,3109
9834,0,0,2432,0, 0.9999998,1,11,1438,3109
9835,0,0,2432,0, 0.9999998,1,11,1438,3109
9836,0,0,2432,0, 0.9999998,1,11,1438,3109
9837,0,0,2432,0, 0.9999998,1,11,1438,3109
9838,0,0,2432,0, 0.9999998,1,11,1438,3109
9839,0,0,2432,0, 0.9999998,1,11,1438,3109
9840,0,0,2432,0, 0.9999998,1,11,1438,3109
9841,0,0,2432,0, 0.9999998,1,11,1438,3109
9842,0,0,2432,0, 3.230528,1,11,1438,3109
9843,0,0,2432,0, 3.230528,1,11,1438,3109
9844,0,0,2432,0, 3.230528,1,11,1438,3109
9845,0,0,2432,0, 3.230528,1,11,1438,3109
9846,0,1,2432,1, 3.230528,1,11,1438,3110
9847,0,1,2431,1, 3.230528,1,11,1438,3111
9848,0,0,2430,0, 3.230528,1,11,1438,3111
9849,0,0,2430,0, 3.230528,1,11,1438,3111
9850,0,0,2430,0, 6.098713,1,11,1438,3111
9851,0,0,2430,0, 6.098713,1,11,1438,3111
9852,0,0,2430,0, 7.514879,1,11,1438,3111
9853,0,0,2430,0, 7.514879,1,11,1438,3111
9854,0,0,2430,0, 7.514879,1,11,1438,3111
9855,0,0,2430,0, 7.514879,1,11,1438,3111
9856,0,0,2430,0, 7.514879,1,11,1438,3111
9857,0,0,2430,0, 7.514879,1,11,1438,3111
9858,0,0,2430,0, 9.977742,1,11,1438,3111
9859,0,0,2430,0, 9.977742,1,11,1438,3111
9860,0,0,2430,0, 9.977742,1,11,1438,3111
9861,0,0,2430,0, 8.730229,1,11,1438,3111
9862,0,0,2430,0, 8.730229,1,11,1438,3111
9863,0,0,2430,0, 8.730229,1,11,1438,3111
9864,0,0,2430,0, 8.730229,1,11,1438,3111
9865,0,0,2430,0, 8.730229,1,11,1438,3111
9866,0,0,2430,0, 8.730229,1,11,1438,3111
9867,0,0,2430,0, 8.730229,1,11,1438,3111
9868,0,0,2430,0, 8.566355,1,11,1438,3111
9869,0,0,2430,0, 8.566355,1,11,1438,3111
9870,0,0,2430,0, 8.566355,1,11,1438,3111
9871,0,0,2430,0, 8.566355,1,11,1438,3111
9872,0,0,2430,0, 8.272755,1,11,1438,3111
9873,0,0,2430,0, 8.272755,1,11,1438,3111
9874,0,0,2430,0, 8.272755,1,11,1438,3111
9875,0,0,2430,0, 9.539329,1,11,1438,3111
9876,0,1,2430,5, 9.539329,1,11,1438,3116
9877,0,0,2429,0, 7.837666,1,11,1438,3116
9878,0,0,2429,0, 7.837666,1,11,1438,3116
9879,0,0,2429,0, 7.837666,1,11,1438,3116
9880,0,0,2429,0, 7.837666,1,11,1438,3116
9881,0,0,2429,0, 7.837666,1,11,1438,3116
9882,0,0,2429,0, 7.837666,1,11,1438,3116
9883,0,2,2429,4, 7.837666,1,11,1438,3120
9884,0,0,2427,0, 6.627666,1,11,1438,3120
9885,0,0,2427,0, 6.627666,1,11,1438,3120
9886,0,0,2427,0, 9.063904,1,11,1438,3120
9887,0,0,2427,0, 9.063904,1,11,1438,3120
9888,0,0,2427,0, 9.063904,1,11,1438,3120
9889,0,0,2427,0, 9.063904,1,11,1438,3120
9890,0,1,2427,3, 9.063904,1,11,1438,3123
9891,0,0,2426,0, 9.063904,1,11,1438,3123
9892,0,0,2426,0, 6.267443,1,11,1438,3123
9893,0,0,2426,0, 3.586776,1,11,1438,3123
9894,0,0,2426,0, 3.586776,1,11,1438,3123
9895,0,0,2426,0, 3.586776,1,11,1438,3123
9896,0,0,2426,0, 3.586776,1,11,1438,3123
9897,0,0,2426,0, 3.586776,1,11,1438,3123
9898,0,0,2426,0, 3.586776,1,11,1438,3123
9899,0,0,2426,0, 3.586776,1,11,1438,3123
9900,0,0,2426,0, 3.586776,1,11,1438,3123
9901,0,0,2426,0, 3.586776,1,11,1438,3123
9902,0,0,2426,0, 3.586776,1,11,1438,3123
9903,0,0,2426,0, 3.586776,1,11,1438,3123
9904,0,0,2426,0, 3.586776,1,11,1438,3123
9905,0,1,2426,5, 3.586776,1,11,1438,3128
9906,0,1,2425,5, 6.26291,1,11,1438,3133
9907,0,0,2424,0, 6.26291,1,11,1438,3133
9908,0,0,2424,0, 6.26291,1,11,1438,3133
9909,0,0,2424,0, 6.519257,1,11,1438,3133
9910,0,0,2424,0, 6.519257,1,11,1438,3133
9911,0,0,2424,0, 6.519257,1,11,1438,3133
9912,0,0,2424,0, 3.137398,1,11,1438,3133
9913,0,0,2424,0, 3.137398,1,11,1438,3133
9914,0,0,2424,0, 4.645978,1,11,1438,3133
9915,0,0,2424,0, 2.962286,1,11,1438,3133
9916,0,0,2424,0, 2.962286,1,11,1438,3133
9917,0,0,2424,0, 4.662678,1,11,1438,3133
9918,0,1,2424,1, 7.249568,1,11,1438,3134
9919,0,0,2423,0, 7.249568,1,11,1438,3134
9920,0,0,2423,0, 7.249568,1,11,1438,3134
9921,0,0,2423,0, 7.249568,1,11,1438,3134
9922,0,0,2423,0, 7.249568,1,11,1438,3134
9923,0,0,2423,0, 7.249568,1,11,1438,3134
9924,0,0,2423,0, 4.003237,1,11,1438,3134
9925,0,0,2423,0, 4.003237,1,11,1438,3134
9926,0,0,2423,0, 2.178643,1,11,1438,3134
9927,0,0,2423,0, 2.178643,1,11,1438,3134
9928,0,0,2423,0, 3.405111,1,11,1438,3134
9929,0,0,2423,0, 3.405111,1,11,1438,3134
9930,0,0,2423,0, 3.405111,1,11,1438,3134
9931,0,0,2423,0, 3.405111,1,11,1438,3134
9932,0,0,2423,0, 3.405111,1,11,1438,3134
9933,0,0,2423,0, 3.405111,1,11,1438,3134
9934,0,0,2423,0, 0.9999998,1,11,1438,3134
9935,0,0,2423,0, 0.9999998,1,11,1438,3134
9936,0,0,2423,0, 0.9999998,1,11,1438,3134
9937,0,0,2423,0, 0.9999998,1,11,1438,3134
9938,0,0,2423,0, 1.689595,1,11,1438,3134
9939,0,0,2423,0, 1.689595,1,11,1438,3134
9940,0,0,2423,0, 3.538641,1,11,1438,3134
9941,0,0,2423,0, 3.538641,1,11,1438,3134
9942,0,0,2423,0, 2.972167,1,11,1438,3134
9943,0,0,2423,0, 6.003188,1,11,1438,3134
9944,0,0,2423,0, 6.003188,1,11,1438,3134
9945,0,0,2423,0, 5.598232,1,11,1438,3134
9946,0,0,2423,0, 5.598232,1,11,1438,3134
9947,0,0,2423,0, 5.598232,1,11,1438,3134
9948,0,0,2423,0, 5.598232,1,11,1438,3134
9949,0,1,2423,3, 5.598232,1,11,1438,3137
9950,0,0,2422,0, 5.598232,1,11,1438,3137
9951,0,0,2422,0, 6.164706,1,11,1438,3137
9952,0,0,2422,0, 6.164706,1,11,1438,3137
9953,0,0,2422,0, 4.453874,1,11,1438,3137
9954,0,0,2422,0, 4.453874,1,11,1438,3137
9955,0,0,2422,0, 4.453874,1,11,1438,3137
9956,0,2,2422,2, 4.453874,1,11,1438,3139
9957,0,1,2420,2, 4.453874,1,11,1438,3141
9958,0,0,2419,0, 4.453874,1,11,1438,3141
9959,0,2,2419,4, 4.750652,1,11,1438,3145
9960,0,0,2417,0, 4.750652,1,11,1438,3145
9961,0,0,2417,0, 6.418064,1,11,1438,3145
9962,0,0,2417,0, 0.9999998,1,11,1438,3145
9963,0,1,2417,3, 0.9999998,1,11,1438,3148
9964,0,0,2416,0, 0.9999998,1,11,1438,3148
9965,0,0,2416,0, 0.9999998,1,11,1438,3148
9966,0,0,2416,0, 0.9999998,1,11,1438,3148
9967,0,0,2416,0, 0.9999998,1,11,1438,3148
9968,0,0,2416,0, 0.9999998,1,11,1438,3148
9969,0,0,2416,0, 0.9999998,1,11,1438,3148
9970,0,0,2416,0, 0.9999998,1,11,1438,3148
9971,0,0,2416,0, 0.9999998,1,11,1438,3148
9972,0,0,2416,0, 0.9999998,1,11,1438,3148
9973,0,0,2416,0, 1.048546,1,11,1438,3148
9974,0,0,2416,0, 1.048546,1,11,1438,3148
9975,0,0,2416,0, 1.048546,1,11,1438,3148
9976,0,1,2416,5, 1.048546,1,11,1438,3153
9977,0,0,2415,0, 1.048546,1,11,1438,3153
9978,0,0,2415,0, 1.048546,1,11,1438,3153
9979,0,0,2415,0, 2.50924,1,11,1438,3153
9980,0,1,2415,2, 2.50924,1,11,1438,3155
9981,0,0,2414,0, 2.50924,1,11,1438,3155
9982,0,0,2414,0, 2.50924,1,11,1438,3155
9983,0,0,2414,0, 2.50924,1,11,1438,3155
9984,0,0,2414,0, 2.50924,1,11,1438,3155
9985,0,0,2414,0, 2.50924,1,11,1438,3155
9986,0,0,2414,0, 2.50924,1,11,1438,3155
