Time(s),Households left,People left,Households starting moving,People started moving,Households reached car,People reached car,Total cars activated,Avg. walking dist.
303,81,241,0,0,1,1,323,58.93221
304,80,237,0,0,1,4,325,58.8447
305,78,229,0,0,2,8,327,58.80732
306,77,226,0,0,1,3,328,58.93145
307,76,225,0,0,1,1,329,59.0219
308,76,225,0,0,0,0,329,58.93125
309,73,216,0,0,3,9,332,58.93125
310,72,212,0,0,1,4,333,59.0526
311,70,207,0,0,2,5,335,58.983
312,68,197,0,0,2,10,337,58.88675
313,68,197,0,0,0,0,337,58.73952
314,66,190,0,0,2,7,339,58.73952
315,63,182,0,0,3,8,342,58.80387
316,63,182,0,0,0,0,342,58.76704
317,61,172,0,0,2,10,345,58.76704
318,61,172,0,0,0,0,345,58.77626
319,60,169,0,0,1,3,347,58.77626
320,60,169,0,0,0,0,347,58.94461
321,57,165,0,0,3,4,351,58.94461
322,56,163,0,0,1,2,352,58.80689
323,55,159,0,0,1,4,353,58.91862
324,54,157,0,0,1,2,354,59.05706
325,54,157,0,0,0,0,354,59.00986
326,53,154,0,0,1,3,355,59.00986
327,51,152,0,0,2,2,357,59.013
328,51,152,0,0,0,0,357,59.06288
329,47,136,0,0,4,16,362,59.06288
330,45,132,0,0,2,4,364,59.12563
331,43,127,0,0,2,5,366,59.01762
332,42,126,0,0,1,1,367,59.13529
333,42,126,0,0,0,0,367,59.23413
334,40,116,0,0,2,10,369,59.23413
335,39,115,0,0,1,1,370,59.36789
336,39,115,0,0,0,0,370,59.40078
337,38,113,0,0,1,2,371,59.40078
338,37,111,0,0,1,2,373,59.35593
339,36,106,0,0,1,5,374,59.29688
340,33,98,0,0,3,8,377,59.43992
341,31,96,0,0,2,2,379,59.64275
342,30,95,0,0,1,1,380,59.87905
343,30,95,0,0,0,0,380,59.98727
344,29,91,0,0,1,4,381,59.98727
345,27,84,0,0,2,7,385,59.94907
346,27,84,0,0,0,0,385,59.88538
347,27,84,0,0,0,0,385,59.88538
348,26,80,0,0,1,4,386,59.88538
349,25,79,0,0,1,1,387,59.9445
350,25,79,0,0,0,0,387,59.9132
351,23,70,0,0,2,9,389,59.9132
352,22,68,0,0,1,2,390,60.0594
353,22,68,0,0,0,0,390,60.12814
354,21,63,0,0,1,5,392,60.12814
355,21,63,0,0,0,0,392,60.12838
356,20,61,0,0,1,2,394,60.12838
357,20,61,0,0,0,0,394,60.14975
358,19,56,0,0,1,5,395,60.14975
359,17,49,0,0,2,7,397,60.26547
360,15,44,0,0,2,5,399,60.40315
361,14,39,0,0,1,5,400,60.58701
362,14,39,0,0,0,0,400,60.72467
363,14,39,0,0,0,0,400,60.72467
364,14,39,0,0,0,0,400,60.72467
365,13,34,0,0,1,5,402,60.72467
366,12,31,0,0,1,3,403,60.83779
367,12,31,0,0,0,0,403,60.97269
368,12,31,0,0,0,0,403,60.97269
369,11,28,0,0,1,3,404,60.97269
370,11,28,0,0,0,0,404,61.07349
371,10,24,0,0,1,4,406,61.07349
372,10,24,0,0,0,0,406,61.19427
373,10,24,0,0,0,0,406,61.19427
374,9,22,0,0,1,2,408,61.19427
375,7,18,0,0,2,4,410,61.3156
376,7,18,0,0,0,0,410,61.46428
377,6,15,0,0,1,3,412,61.46428
378,6,15,0,0,0,0,412,61.57817
379,5,13,0,0,1,2,414,61.57817
380,5,13,0,0,0,0,414,61.68591
381,5,13,0,0,0,0,414,61.68591
382,4,12,0,0,1,1,415,61.68591
383,3,7,0,0,1,5,416,61.78985
384,3,7,0,0,0,0,416,61.92279
385,3,7,0,0,0,0,416,61.92279
386,3,7,0,0,0,0,416,61.92279
387,3,7,0,0,0,0,416,61.92279
388,2,4,0,0,1,3,418,61.92279
389,2,4,0,0,0,0,418,62.05572
390,2,4,0,0,0,0,418,62.05572
391,2,4,0,0,0,0,418,62.05572
392,1,2,0,0,1,2,420,62.05572
393,1,2,0,0,0,0,420,62.15945
394,1,2,0,0,0,0,420,62.15945
395,0,0,0,0,1,2,421,62.15945
