Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m],FFMC hourly [-],FFMC [-],DMC [-],DC [-],ISI [-],BUI [-],FWI [-]
2001-04-25T19:00,17.2,32,0,1.94,55,49,823,1910,37.5819805419263,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T20:00,17.7,32,0,2.39,57,34,806,2060,39.5205622236144,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T21:00,17.8,32,0,2.61,58,64,672,1835,41.4329189666888,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T22:00,17.7,32,0,2.72,54,20,535,1515,43.3011432426852,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T23:00,17.2,32,0,2.16,56,19,369,1325,45.0904906035414,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T00:00,16.6,35,0,1.84,49,24,314,745,46.6505161664646,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T01:00,15.3,42,0,1.5,53,13,118,125,47.8124318689224,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T02:00,12.8,53,0,0.4,360,14,17,20,48.5081837624506,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T03:00,11.1,54,0,0.71,278,13,0,15,49.125872447104,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T04:00,9.4,59,0,0.89,243,6,0,15,49.5872884369613,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T05:00,6.5,70,0,1.14,232,0,0,15,49.8167979448706,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T06:00,5,76,0,1.2,228,0,0,15,49.9597388702906,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T07:00,3.3,84,0,1.41,225,0,0,15,50.0230105308399,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T08:00,2.5,86,0,1.63,223,0,0,15,50.0708615889036,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T09:00,1.9,87,0,1.77,223,0,0,15,50.1115603954511,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-26T10:00,1.4,87,0,1.84,221,0,0,20,50.1513930218235,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
