Time(s),Total cars injected, Total cars arrived,Current cars in system, Exiting people,Total Sumo cars injected,Total Sumo cars arrived
996,578,12,564,39,0,0
997,578,12,565,39,0,0
998,579,12,565,39,0,0
999,579,12,566,39,0,0
1000,579,13,565,41,0,0
1001,579,13,566,41,0,0
1002,579,13,566,41,0,0
1003,580,14,566,46,0,0
1004,580,14,566,46,0,0
1005,580,15,565,49,0,0
1006,580,16,564,52,0,0
1007,580,16,564,52,0,0
1008,580,17,563,53,0,0
1009,580,18,562,54,0,0
1010,580,20,560,58,0,0
1011,580,22,558,64,0,0
1012,581,22,558,64,0,0
1013,582,23,558,68,0,0
1014,583,23,560,68,0,0
1015,585,23,561,68,0,0
1016,587,23,563,68,0,0
1017,588,23,564,68,0,0
1018,588,23,564,68,0,0
1019,588,23,564,68,0,0
1020,589,23,565,68,0,0
1021,590,23,565,68,0,0
1022,591,23,566,68,0,0
1023,591,23,567,68,0,0
1024,592,23,568,68,0,0
1025,592,23,568,68,0,0
1026,592,23,568,68,0,0
1027,592,23,568,68,0,0
1028,593,23,569,68,0,0
1029,594,23,570,68,0,0
1030,595,23,571,68,0,0
1031,595,23,571,68,0,0
1032,595,23,571,68,0,0
1033,595,23,571,68,0,0
1034,596,23,572,68,0,0
1035,598,23,574,68,0,0
1036,599,23,575,68,0,0
1037,599,23,575,68,0,0
1038,600,23,576,68,0,0
1039,601,23,577,68,0,0
1040,601,23,577,68,0,0
1041,601,23,577,68,0,0
1042,602,23,579,68,0,0
1043,602,23,579,68,0,0
1044,604,23,581,68,0,0
1045,606,23,582,68,0,0
1046,607,23,583,68,0,0
1047,607,24,582,70,0,0
1048,608,24,583,70,0,0
1049,609,24,584,70,0,0
1050,609,24,584,70,0,0
1051,609,24,585,70,0,0
1052,610,24,586,70,0,0
1053,611,24,586,70,0,0
1054,611,24,586,70,0,0
1055,612,24,587,70,0,0
1056,612,24,587,70,0,0
1057,613,24,587,70,0,0
1058,613,24,587,70,0,0
1059,614,24,588,70,0,0
1060,614,24,588,70,0,0
1061,614,24,588,70,0,0
1062,614,24,588,70,0,0
1063,614,24,588,70,0,0
1064,615,24,589,70,0,0
1065,617,24,591,70,0,0
1066,618,24,592,70,0,0
1067,619,24,594,70,0,0
1068,619,24,595,70,0,0
1069,620,24,595,70,0,0
1070,620,24,595,70,0,0
1071,622,24,597,70,0,0
1072,623,24,598,70,0,0
1073,623,24,598,70,0,0
1074,624,24,599,70,0,0
1075,624,24,599,70,0,0
1076,626,24,601,70,0,0
1077,626,24,602,70,0,0
1078,627,24,603,70,0,0
1079,627,24,603,70,0,0
1080,629,24,604,70,0,0
1081,629,24,604,70,0,0
1082,630,24,604,70,0,0
1083,631,24,605,70,0,0
1084,631,24,605,70,0,0
1085,631,24,605,70,0,0
1086,631,24,605,70,0,0
1087,633,24,606,70,0,0
1088,634,24,607,70,0,0
1089,634,24,607,70,0,0
1090,635,24,608,70,0,0
1091,635,24,608,70,0,0
1092,635,24,608,70,0,0
1093,636,24,608,70,0,0
1094,636,24,609,70,0,0
1095,636,24,609,70,0,0
1096,636,24,609,70,0,0
1097,637,24,610,70,0,0
1098,637,24,610,70,0,0
1099,637,24,610,70,0,0
1100,637,24,610,70,0,0
1101,638,24,610,70,0,0
1102,639,24,611,70,0,0
1103,639,24,612,70,0,0
1104,639,24,612,70,0,0
1105,639,24,612,70,0,0
1106,641,24,614,70,0,0
1107,641,24,614,70,0,0
1108,641,24,614,70,0,0
1109,641,24,614,70,0,0
1110,643,24,616,70,0,0
1111,644,24,616,70,0,0
1112,644,24,616,70,0,0
1113,644,24,616,70,0,0
1114,645,24,617,70,0,0
1115,645,24,618,70,0,0
1116,645,25,617,71,0,0
1117,645,25,617,71,0,0
1118,646,25,618,71,0,0
1119,646,26,617,72,0,0
1120,646,26,617,72,0,0
1121,649,27,619,76,0,0
1122,649,27,619,76,0,0
1123,649,27,619,76,0,0
1124,649,28,619,81,0,0
1125,649,28,619,81,0,0
1126,650,29,618,86,0,0
1127,650,31,616,96,0,0
1128,650,32,615,100,0,0
1129,651,34,614,104,0,0
1130,652,34,615,104,0,0
1131,652,36,613,109,0,0
1132,653,38,612,115,0,0
1133,653,39,611,119,0,0
1134,653,42,609,126,0,0
1135,653,43,608,130,0,0
1136,653,44,607,135,0,0
1137,654,45,606,136,0,0
1138,654,46,605,137,0,0
1139,654,47,605,142,0,0
1140,654,47,605,142,0,0
1141,654,47,605,142,0,0
1142,654,47,605,142,0,0
1143,654,47,605,142,0,0
1144,654,47,605,142,0,0
1145,654,47,605,142,0,0
1146,655,47,606,142,0,0
1147,655,47,606,142,0,0
1148,655,47,606,142,0,0
1149,655,47,606,142,0,0
1150,655,47,606,142,0,0
1151,655,47,606,142,0,0
1152,655,47,606,142,0,0
1153,657,47,608,142,0,0
1154,657,47,608,142,0,0
1155,657,47,608,142,0,0
1156,657,47,608,142,0,0
1157,657,47,608,142,0,0
1158,657,47,608,142,0,0
1159,657,47,608,142,0,0
1160,657,47,608,142,0,0
1161,657,47,608,142,0,0
1162,657,47,608,142,0,0
1163,657,47,608,142,0,0
1164,657,47,608,142,0,0
1165,658,47,609,142,0,0
1166,659,47,609,142,0,0
1167,659,47,609,142,0,0
1168,659,47,609,142,0,0
1169,659,47,610,142,0,0
1170,659,47,610,142,0,0
1171,659,47,610,142,0,0
1172,659,47,610,142,0,0
1173,659,47,610,142,0,0
1174,660,47,611,142,0,0
1175,660,48,610,145,0,0
1176,661,49,610,148,0,0
1177,661,50,609,153,0,0
1178,661,50,609,153,0,0
1179,661,51,608,158,0,0
1180,661,51,608,158,0,0
1181,661,53,606,161,0,0
1182,661,54,606,165,0,0
1183,661,54,606,165,0,0
1184,661,54,606,165,0,0
1185,661,54,606,165,0,0
1186,661,54,606,165,0,0
1187,661,54,606,165,0,0
1188,662,54,607,165,0,0
1189,662,54,607,165,0,0
1190,662,54,607,165,0,0
1191,663,54,608,165,0,0
1192,663,54,608,165,0,0
1193,663,54,608,165,0,0
1194,663,54,608,165,0,0
1195,663,54,608,165,0,0
1196,663,54,608,165,0,0
1197,664,54,609,165,0,0
1198,664,54,609,165,0,0
1199,664,54,609,165,0,0
1200,664,54,609,165,0,0
1201,664,54,609,165,0,0
1202,664,54,609,165,0,0
1203,664,54,609,165,0,0
1204,664,54,609,165,0,0
1205,664,54,609,165,0,0
1206,664,54,609,165,0,0
1207,664,54,609,165,0,0
1208,664,54,609,165,0,0
1209,664,54,609,165,0,0
1210,664,54,609,165,0,0
1211,664,54,609,165,0,0
1212,664,55,608,169,0,0
1213,664,56,607,170,0,0
1214,664,57,606,171,0,0
1215,664,57,606,171,0,0
1216,664,58,605,175,0,0
1217,664,59,604,176,0,0
1218,664,59,604,176,0,0
1219,665,59,606,176,0,0
1220,665,61,604,179,0,0
1221,665,63,602,185,0,0
1222,665,63,602,185,0,0
1223,665,65,600,193,0,0
1224,665,65,600,193,0,0
1225,665,66,599,198,0,0
1226,666,67,599,199,0,0
1227,667,68,598,201,0,0
1228,667,68,598,201,0,0
1229,667,70,596,206,0,0
1230,667,71,595,208,0,0
1231,667,72,595,210,0,0
1232,667,73,594,212,0,0
1233,667,73,594,212,0,0
1234,667,73,594,212,0,0
1235,667,74,593,213,0,0
1236,667,74,593,213,0,0
1237,667,74,593,213,0,0
1238,667,75,592,216,0,0
1239,667,76,591,219,0,0
1240,667,77,590,220,0,0
1241,667,79,588,225,0,0
1242,667,81,586,228,0,0
1243,667,82,585,229,0,0
1244,668,82,586,229,0,0
1245,668,82,586,229,0,0
1246,668,82,586,229,0,0
1247,668,82,586,229,0,0
1248,668,82,586,229,0,0
1249,668,82,586,229,0,0
1250,668,82,586,229,0,0
1251,668,82,586,229,0,0
1252,668,82,586,229,0,0
1253,668,82,586,229,0,0
1254,668,82,586,229,0,0
1255,668,82,586,229,0,0
1256,668,82,586,229,0,0
1257,669,82,587,229,0,0
1258,669,82,587,229,0,0
1259,669,82,587,229,0,0
1260,669,82,587,229,0,0
1261,669,82,587,229,0,0
1262,669,82,587,229,0,0
1263,669,82,587,229,0,0
1264,669,82,587,229,0,0
1265,669,82,587,229,0,0
1266,669,82,587,229,0,0
1267,669,82,587,229,0,0
1268,669,82,587,229,0,0
1269,669,82,587,229,0,0
1270,669,82,587,229,0,0
1271,669,82,587,229,0,0
1272,670,82,588,229,0,0
1273,670,83,587,230,0,0
1274,672,83,589,230,0,0
1275,672,83,589,230,0,0
1276,672,83,589,230,0,0
1277,673,85,588,236,0,0
1278,673,86,587,237,0,0
1279,673,87,586,238,0,0
1280,673,89,584,244,0,0
1281,673,89,584,244,0,0
1282,673,90,583,247,0,0
1283,674,90,584,247,0,0
1284,675,90,585,247,0,0
1285,675,90,585,247,0,0
1286,675,90,585,247,0,0
1287,675,90,585,247,0,0
1288,675,90,585,247,0,0
1289,676,90,586,247,0,0
1290,677,90,586,247,0,0
1291,677,90,586,247,0,0
1292,678,90,588,247,0,0
1293,678,90,588,247,0,0
1294,678,90,588,247,0,0
1295,678,90,588,247,0,0
1296,678,90,588,247,0,0
1297,678,90,588,247,0,0
1298,678,90,588,247,0,0
1299,678,90,588,247,0,0
1300,678,90,588,247,0,0
1301,678,90,588,247,0,0
1302,678,90,588,247,0,0
1303,678,90,588,247,0,0
1304,678,90,588,247,0,0
1305,678,90,588,247,0,0
1306,679,90,589,247,0,0
1307,679,90,589,247,0,0
1308,679,90,589,247,0,0
1309,679,90,589,247,0,0
1310,679,90,589,247,0,0
1311,679,90,589,247,0,0
1312,679,90,589,247,0,0
1313,679,91,588,249,0,0
1314,679,91,588,249,0,0
1315,679,92,587,253,0,0
1316,679,93,586,255,0,0
1317,679,94,585,257,0,0
1318,679,96,583,267,0,0
1319,679,96,583,267,0,0
1320,679,97,582,269,0,0
1321,679,97,582,269,0,0
1322,679,99,580,278,0,0
1323,679,100,579,282,0,0
1324,679,101,578,284,0,0
1325,679,103,576,288,0,0
1326,679,104,575,290,0,0
1327,679,105,574,295,0,0
1328,679,106,573,298,0,0
1329,679,108,571,303,0,0
1330,679,109,570,305,0,0
1331,679,109,570,305,0,0
1332,679,109,570,305,0,0
1333,680,109,571,305,0,0
1334,680,109,571,305,0,0
1335,680,110,570,309,0,0
1336,680,110,570,309,0,0
1337,680,110,570,309,0,0
1338,680,110,570,309,0,0
1339,680,110,570,309,0,0
1340,680,110,570,309,0,0
1341,680,110,570,309,0,0
1342,680,110,570,309,0,0
1343,680,110,570,309,0,0
1344,680,110,570,309,0,0
1345,680,110,570,309,0,0
1346,680,110,570,309,0,0
1347,681,111,570,311,0,0
1348,682,111,571,311,0,0
1349,682,111,571,311,0,0
1350,682,111,571,311,0,0
1351,682,111,571,311,0,0
1352,682,111,571,311,0,0
1353,683,111,572,311,0,0
1354,683,111,572,311,0,0
1355,683,111,572,311,0,0
1356,683,111,572,311,0,0
1357,684,111,573,311,0,0
1358,684,111,573,311,0,0
1359,684,111,573,311,0,0
1360,684,111,573,311,0,0
1361,684,111,573,311,0,0
1362,684,112,572,312,0,0
1363,684,112,572,312,0,0
1364,684,113,571,313,0,0
1365,684,113,571,313,0,0
1366,685,114,571,314,0,0
1367,685,114,571,314,0,0
1368,685,115,570,317,0,0
1369,685,116,569,321,0,0
1370,685,116,569,321,0,0
1371,685,117,568,322,0,0
1372,686,117,569,322,0,0
1373,686,118,568,324,0,0
1374,686,118,568,324,0,0
1375,686,118,568,324,0,0
1376,686,118,568,324,0,0
1377,686,118,568,324,0,0
1378,686,118,568,324,0,0
1379,686,118,568,324,0,0
1380,687,118,569,324,0,0
1381,687,118,569,324,0,0
1382,687,118,569,324,0,0
1383,687,118,569,324,0,0
1384,687,118,569,324,0,0
1385,687,118,569,324,0,0
1386,687,118,569,324,0,0
1387,687,118,569,324,0,0
1388,687,118,569,324,0,0
1389,688,118,570,324,0,0
1390,688,118,570,324,0,0
1391,688,118,570,324,0,0
1392,688,118,570,324,0,0
1393,688,118,570,324,0,0
1394,688,118,570,324,0,0
1395,688,118,570,324,0,0
1396,688,118,570,324,0,0
1397,688,118,570,324,0,0
1398,688,119,569,328,0,0
1399,688,120,568,329,0,0
1400,688,120,568,329,0,0
1401,689,122,567,336,0,0
1402,689,123,566,337,0,0
1403,689,124,565,339,0,0
1404,689,125,564,340,0,0
1405,689,126,563,343,0,0
1406,689,126,563,343,0,0
1407,689,126,563,343,0,0
1408,689,126,563,343,0,0
1409,689,127,562,348,0,0
1410,689,128,561,350,0,0
1411,689,129,560,352,0,0
1412,689,129,560,352,0,0
1413,689,130,559,356,0,0
1414,689,131,558,357,0,0
1415,689,132,557,360,0,0
1416,689,133,556,361,0,0
1417,689,134,555,363,0,0
1418,689,135,554,364,0,0
1419,690,136,554,368,0,0
1420,690,137,553,372,0,0
1421,690,137,553,372,0,0
1422,690,138,552,375,0,0
1423,690,140,550,379,0,0
1424,690,140,550,379,0,0
1425,690,141,549,380,0,0
1426,690,142,548,381,0,0
1427,690,142,548,381,0,0
1428,690,143,547,382,0,0
1429,690,143,547,382,0,0
1430,690,143,547,382,0,0
1431,690,143,547,382,0,0
1432,690,143,547,382,0,0
1433,690,143,547,382,0,0
1434,690,143,547,382,0,0
1435,690,143,547,382,0,0
1436,690,143,547,382,0,0
1437,690,143,547,382,0,0
1438,690,143,547,382,0,0
1439,691,143,548,382,0,0
1440,691,143,548,382,0,0
1441,691,143,548,382,0,0
1442,691,143,548,382,0,0
1443,691,143,548,382,0,0
1444,691,143,548,382,0,0
1445,691,143,548,382,0,0
1446,692,143,549,382,0,0
1447,692,143,549,382,0,0
1448,692,143,549,382,0,0
1449,692,143,549,382,0,0
1450,692,143,549,382,0,0
1451,692,143,549,382,0,0
1452,693,143,550,382,0,0
1453,693,143,550,382,0,0
1454,693,143,550,382,0,0
1455,693,143,550,382,0,0
1456,693,143,550,382,0,0
1457,693,143,550,382,0,0
1458,693,143,550,382,0,0
1459,693,143,550,382,0,0
1460,694,143,551,382,0,0
1461,694,143,551,382,0,0
1462,694,143,551,382,0,0
1463,694,144,550,383,0,0
1464,694,146,548,388,0,0
1465,694,146,548,388,0,0
1466,694,147,547,392,0,0
1467,694,148,546,394,0,0
1468,694,150,544,400,0,0
1469,694,151,543,401,0,0
1470,694,151,543,401,0,0
1471,694,153,541,404,0,0
1472,694,155,539,407,0,0
1473,694,155,539,407,0,0
1474,694,157,537,414,0,0
1475,694,158,536,417,0,0
1476,694,158,536,417,0,0
1477,694,160,534,422,0,0
1478,694,161,533,426,0,0
1479,695,162,533,431,0,0
1480,695,163,532,432,0,0
1481,696,163,532,432,0,0
1482,696,163,532,432,0,0
1483,696,163,532,432,0,0
1484,696,163,533,432,0,0
1485,696,163,533,432,0,0
1486,696,163,533,432,0,0
1487,696,163,533,432,0,0
1488,696,163,533,432,0,0
1489,696,163,533,432,0,0
1490,696,163,533,432,0,0
1491,697,163,534,432,0,0
1492,697,163,534,432,0,0
1493,697,163,534,432,0,0
1494,697,163,534,432,0,0
1495,698,163,535,432,0,0
1496,698,163,535,432,0,0
1497,698,163,535,432,0,0
1498,698,163,535,432,0,0
1499,698,163,535,432,0,0
1500,698,163,535,432,0,0
1501,698,163,535,432,0,0
1502,698,163,535,432,0,0
1503,698,163,535,432,0,0
1504,698,163,535,432,0,0
1505,699,163,536,432,0,0
1506,699,163,536,432,0,0
1507,699,163,536,432,0,0
1508,699,163,536,432,0,0
1509,699,163,536,432,0,0
1510,699,163,536,432,0,0
1511,699,163,536,432,0,0
1512,699,163,536,432,0,0
1513,699,164,535,435,0,0
1514,699,165,534,437,0,0
1515,699,165,534,437,0,0
1516,699,165,534,437,0,0
1517,699,165,534,437,0,0
1518,699,167,532,442,0,0
1519,699,168,531,444,0,0
1520,699,168,531,444,0,0
1521,699,171,528,452,0,0
1522,699,174,525,460,0,0
1523,701,174,527,460,0,0
1524,701,176,525,468,0,0
1525,701,176,525,468,0,0
1526,701,177,524,471,0,0
1527,701,178,523,473,0,0
1528,701,178,523,473,0,0
1529,702,178,524,473,0,0
1530,702,178,524,473,0,0
1531,702,178,524,473,0,0
1532,702,178,524,473,0,0
1533,702,178,524,473,0,0
1534,702,178,524,473,0,0
1535,702,178,524,473,0,0
1536,702,178,524,473,0,0
1537,702,178,524,473,0,0
1538,702,178,524,473,0,0
1539,702,178,524,473,0,0
1540,703,178,525,473,0,0
1541,703,178,525,473,0,0
1542,703,178,525,473,0,0
1543,703,178,525,473,0,0
1544,703,178,525,473,0,0
1545,703,178,525,473,0,0
1546,703,178,525,473,0,0
1547,703,178,525,473,0,0
1548,703,178,525,473,0,0
1549,703,178,525,473,0,0
1550,703,178,525,473,0,0
1551,703,178,525,473,0,0
1552,703,178,525,473,0,0
1553,703,178,525,473,0,0
1554,703,178,525,473,0,0
1555,703,178,525,473,0,0
1556,704,178,526,473,0,0
1557,704,178,526,473,0,0
1558,704,178,526,473,0,0
1559,704,179,525,478,0,0
1560,704,180,524,479,0,0
1561,704,182,522,485,0,0
1562,705,182,523,485,0,0
1563,705,183,522,487,0,0
1564,705,183,522,487,0,0
1565,705,183,522,487,0,0
1566,706,184,522,490,0,0
1567,707,185,522,491,0,0
1568,707,186,521,494,0,0
1569,707,187,520,496,0,0
1570,708,188,520,501,0,0
1571,708,188,520,501,0,0
1572,708,190,518,503,0,0
1573,708,190,518,503,0,0
1574,708,192,516,507,0,0
1575,708,193,515,510,0,0
1576,708,194,514,512,0,0
1577,708,195,513,516,0,0
1578,708,195,513,516,0,0
1579,708,195,513,516,0,0
1580,708,195,513,516,0,0
1581,708,195,513,516,0,0
1582,708,195,513,516,0,0
1583,708,195,513,516,0,0
1584,708,195,513,516,0,0
1585,708,195,513,516,0,0
1586,709,195,514,516,0,0
1587,709,195,514,516,0,0
1588,709,195,514,516,0,0
1589,709,195,514,516,0,0
1590,709,195,514,516,0,0
1591,709,195,514,516,0,0
1592,709,195,514,516,0,0
1593,709,195,514,516,0,0
1594,709,195,514,516,0,0
1595,709,195,514,516,0,0
1596,709,195,514,516,0,0
1597,709,195,514,516,0,0
1598,709,195,514,516,0,0
1599,710,195,515,516,0,0
1600,711,195,516,516,0,0
1601,711,195,516,516,0,0
1602,711,195,516,516,0,0
1603,711,195,516,516,0,0
1604,711,195,516,516,0,0
1605,711,195,516,516,0,0
1606,711,195,516,516,0,0
1607,711,195,516,516,0,0
1608,711,195,516,516,0,0
1609,711,195,516,516,0,0
1610,711,197,514,521,0,0
1611,711,197,514,521,0,0
1612,711,198,513,523,0,0
1613,711,200,511,528,0,0
1614,711,201,510,529,0,0
1615,711,202,509,534,0,0
1616,711,204,507,543,0,0
1617,711,204,507,543,0,0
1618,711,206,505,547,0,0
1619,711,206,505,547,0,0
1620,711,206,505,547,0,0
1621,711,207,504,551,0,0
1622,711,207,504,551,0,0
1623,711,207,504,551,0,0
1624,711,207,504,551,0,0
1625,711,207,504,551,0,0
1626,711,207,504,551,0,0
1627,711,207,504,551,0,0
1628,711,207,504,551,0,0
1629,712,207,505,551,0,0
1630,712,207,505,551,0,0
1631,712,207,505,551,0,0
1632,712,207,505,551,0,0
1633,712,209,503,556,0,0
1634,712,209,503,556,0,0
1635,712,210,502,558,0,0
1636,712,210,502,558,0,0
1637,712,210,502,558,0,0
1638,712,210,502,558,0,0
1639,712,210,502,558,0,0
1640,712,210,502,558,0,0
1641,712,210,502,558,0,0
1642,712,210,502,558,0,0
1643,712,210,502,558,0,0
1644,712,210,502,558,0,0
1645,712,210,502,558,0,0
1646,712,210,502,558,0,0
1647,712,210,502,558,0,0
1648,712,210,502,558,0,0
1649,712,210,502,558,0,0
1650,712,210,502,558,0,0
1651,713,210,503,558,0,0
1652,713,210,503,558,0,0
1653,713,210,503,558,0,0
1654,713,211,502,559,0,0
1655,713,211,502,559,0,0
1656,713,213,500,563,0,0
1657,713,213,500,563,0,0
1658,713,214,499,567,0,0
1659,713,216,497,569,0,0
1660,713,217,496,573,0,0
1661,713,219,494,576,0,0
1662,713,220,493,581,0,0
1663,713,220,493,581,0,0
1664,713,221,492,585,0,0
1665,713,221,492,585,0,0
1666,713,222,491,590,0,0
1667,713,223,490,593,0,0
1668,713,224,489,597,0,0
1669,713,225,488,598,0,0
1670,713,225,488,598,0,0
1671,713,225,488,598,0,0
1672,714,225,489,598,0,0
1673,714,225,489,598,0,0
1674,714,225,489,598,0,0
1675,714,225,489,598,0,0
1676,714,225,489,598,0,0
1677,714,225,489,598,0,0
1678,714,225,489,598,0,0
1679,714,225,489,598,0,0
1680,714,225,489,598,0,0
1681,714,225,489,598,0,0
1682,714,225,489,598,0,0
1683,714,225,489,598,0,0
1684,714,225,489,598,0,0
1685,715,225,490,598,0,0
1686,715,225,490,598,0,0
1687,715,225,490,598,0,0
1688,715,225,490,598,0,0
1689,715,225,490,598,0,0
1690,715,225,490,598,0,0
1691,715,225,490,598,0,0
1692,715,225,490,598,0,0
1693,716,225,491,598,0,0
1694,716,225,491,598,0,0
1695,716,225,491,598,0,0
1696,716,225,491,598,0,0
1697,716,225,491,598,0,0
1698,716,225,491,598,0,0
1699,716,225,491,598,0,0
1700,716,225,491,598,0,0
1701,716,225,491,598,0,0
1702,716,225,491,598,0,0
1703,716,225,491,598,0,0
1704,716,225,491,598,0,0
1705,716,225,491,598,0,0
1706,716,225,491,598,0,0
1707,716,225,491,598,0,0
1708,716,225,491,598,0,0
1709,716,225,491,598,0,0
1710,716,225,491,598,0,0
1711,716,225,491,598,0,0
1712,716,225,491,598,0,0
1713,716,225,491,598,0,0
1714,716,225,491,598,0,0
1715,718,225,493,598,0,0
1716,719,225,494,598,0,0
1717,719,225,494,598,0,0
1718,719,225,494,598,0,0
1719,719,225,494,598,0,0
1720,719,225,494,598,0,0
1721,719,225,494,598,0,0
1722,720,225,495,598,0,0
1723,720,225,495,598,0,0
1724,721,225,496,598,0,0
1725,721,225,496,598,0,0
1726,721,225,496,598,0,0
1727,721,225,496,598,0,0
1728,721,225,496,598,0,0
1729,721,225,496,598,0,0
1730,722,225,497,598,0,0
1731,722,225,497,598,0,0
1732,722,225,497,598,0,0
1733,722,225,497,598,0,0
1734,722,227,495,603,0,0
1735,722,228,494,605,0,0
1736,722,228,494,605,0,0
1737,722,229,493,607,0,0
1738,722,229,493,607,0,0
1739,722,230,492,609,0,0
1740,722,231,491,611,0,0
1741,722,231,491,611,0,0
1742,722,231,491,611,0,0
1743,722,231,491,611,0,0
1744,722,232,490,614,0,0
1745,722,233,489,618,0,0
1746,722,236,486,627,0,0
1747,722,236,486,627,0,0
1748,723,237,486,630,0,0
1749,723,238,485,634,0,0
1750,723,239,484,635,0,0
1751,723,240,483,640,0,0
1752,723,241,482,645,0,0
1753,723,243,480,647,0,0
1754,724,243,481,647,0,0
1755,724,245,479,651,0,0
1756,724,246,478,653,0,0
1757,724,247,477,655,0,0
1758,724,249,475,657,0,0
1759,724,250,474,658,0,0
1760,724,251,473,659,0,0
1761,724,251,473,659,0,0
1762,724,251,473,659,0,0
1763,725,252,473,662,0,0
1764,725,253,472,666,0,0
1765,725,253,472,666,0,0
1766,725,253,472,666,0,0
1767,725,253,472,666,0,0
1768,725,253,472,666,0,0
1769,725,253,472,666,0,0
1770,725,253,472,666,0,0
1771,725,253,472,666,0,0
1772,725,253,472,666,0,0
1773,726,253,473,666,0,0
1774,726,253,473,666,0,0
1775,726,253,473,666,0,0
1776,727,253,474,666,0,0
1777,727,253,474,666,0,0
1778,727,253,474,666,0,0
1779,727,253,474,666,0,0
1780,728,253,475,666,0,0
1781,728,253,475,666,0,0
1782,728,253,475,666,0,0
1783,729,253,476,666,0,0
1784,730,253,477,666,0,0
1785,730,253,477,666,0,0
1786,730,253,477,666,0,0
1787,730,253,477,666,0,0
1788,730,253,477,666,0,0
1789,730,253,477,666,0,0
1790,730,253,477,666,0,0
1791,731,253,478,666,0,0
1792,731,253,478,666,0,0
1793,732,253,479,666,0,0
1794,732,253,479,666,0,0
1795,732,254,478,667,0,0
1796,732,255,477,671,0,0
1797,732,256,476,676,0,0
1798,733,258,475,684,0,0
1799,733,258,475,684,0,0
1800,733,260,473,687,0,0
1801,733,260,473,687,0,0
1802,733,261,472,688,0,0
1803,733,262,471,689,0,0
1804,733,263,470,691,0,0
1805,733,264,469,696,0,0
1806,733,264,469,696,0,0
1807,733,265,468,697,0,0
1808,733,265,468,697,0,0
1809,733,265,468,697,0,0
1810,733,265,468,697,0,0
1811,733,265,468,697,0,0
1812,733,265,468,697,0,0
1813,733,265,468,697,0,0
1814,733,265,468,697,0,0
1815,733,265,468,697,0,0
1816,733,265,468,697,0,0
1817,733,265,468,697,0,0
1818,733,265,468,697,0,0
1819,733,265,468,697,0,0
1820,734,265,469,697,0,0
1821,734,265,469,697,0,0
1822,734,265,469,697,0,0
1823,734,265,469,697,0,0
1824,734,265,469,697,0,0
1825,734,265,469,697,0,0
1826,734,265,469,697,0,0
1827,734,265,469,697,0,0
1828,735,265,470,697,0,0
1829,735,265,470,697,0,0
1830,735,265,470,697,0,0
1831,735,265,470,697,0,0
1832,735,265,470,697,0,0
1833,736,265,471,697,0,0
1834,736,265,471,697,0,0
1835,736,265,471,697,0,0
1836,736,265,471,697,0,0
1837,736,265,471,697,0,0
1838,737,265,472,697,0,0
1839,737,265,472,697,0,0
1840,738,265,473,697,0,0
1841,738,265,473,697,0,0
1842,738,266,472,700,0,0
1843,738,267,471,703,0,0
1844,738,268,470,705,0,0
1845,738,270,468,710,0,0
1846,738,271,467,711,0,0
1847,738,271,467,711,0,0
1848,739,272,467,714,0,0
1849,739,273,466,716,0,0
1850,739,273,466,716,0,0
1851,739,275,464,720,0,0
1852,739,277,462,723,0,0
1853,739,277,462,723,0,0
1854,739,279,460,727,0,0
1855,739,280,459,730,0,0
1856,739,281,458,734,0,0
1857,739,282,457,737,0,0
1858,740,283,457,741,0,0
1859,740,285,455,747,0,0
1860,740,285,455,747,0,0
1861,740,285,455,747,0,0
1862,740,285,455,747,0,0
1863,741,285,456,747,0,0
1864,742,285,457,747,0,0
1865,743,285,458,747,0,0
1866,743,285,458,747,0,0
1867,743,285,458,747,0,0
1868,743,285,458,747,0,0
1869,743,285,458,747,0,0
1870,743,285,458,747,0,0
1871,743,285,458,747,0,0
1872,743,285,458,747,0,0
1873,743,285,458,747,0,0
1874,743,285,458,747,0,0
1875,743,285,458,747,0,0
1876,743,285,458,747,0,0
1877,744,285,459,747,0,0
1878,744,285,459,747,0,0
1879,745,285,460,747,0,0
1880,745,285,460,747,0,0
1881,745,285,460,747,0,0
1882,745,285,460,747,0,0
1883,745,285,460,747,0,0
1884,745,285,460,747,0,0
1885,745,285,460,747,0,0
1886,745,285,460,747,0,0
1887,745,285,460,747,0,0
1888,745,286,459,749,0,0
1889,745,286,459,749,0,0
1890,745,287,458,751,0,0
1891,745,288,457,756,0,0
1892,746,290,456,758,0,0
1893,746,290,456,758,0,0
1894,746,291,455,763,0,0
1895,746,291,455,763,0,0
1896,746,291,455,763,0,0
1897,746,291,455,763,0,0
1898,746,291,455,763,0,0
1899,747,291,456,763,0,0
1900,747,291,456,763,0,0
1901,747,291,456,763,0,0
1902,747,291,456,763,0,0
1903,747,291,456,763,0,0
1904,747,291,456,763,0,0
1905,748,291,457,763,0,0
1906,748,291,457,763,0,0
1907,748,292,456,765,0,0
1908,748,292,456,765,0,0
1909,749,292,457,765,0,0
1910,749,292,457,765,0,0
1911,749,293,456,766,0,0
1912,749,293,456,766,0,0
1913,750,293,457,766,0,0
1914,752,293,459,766,0,0
1915,752,293,459,766,0,0
1916,753,293,460,766,0,0
1917,756,293,463,766,0,0
1918,757,293,464,766,0,0
1919,757,293,464,766,0,0
1920,757,293,464,766,0,0
1921,758,293,465,766,0,0
1922,758,293,465,766,0,0
1923,759,293,466,766,0,0
1924,760,293,467,766,0,0
