Time(s),Households left,People left,Total households responded, Total people responded,Total households reached car,Total people reached car,Total cars activated,Avg. walking dist.
2901,128,330,874,2224,872,2221,872,49.06293
2902,128,330,874,2224,872,2221,872,49.06293
2903,128,330,874,2224,872,2221,872,49.06293
2904,128,330,875,2229,872,2221,872,49.06293
2905,127,328,875,2229,873,2223,873,49.06293
2906,127,328,875,2229,873,2223,873,49.07303
2907,127,328,875,2229,873,2223,873,49.07303
2908,127,328,875,2229,873,2223,873,49.07303
2909,127,328,875,2229,873,2223,873,49.07303
2910,127,328,875,2229,873,2223,873,49.07303
2911,127,328,875,2229,873,2223,873,49.07303
2912,127,328,875,2229,873,2223,873,49.07303
2913,127,328,875,2229,873,2223,873,49.07303
2914,127,328,875,2229,873,2223,873,49.07303
2915,127,328,875,2229,873,2223,873,49.07303
2916,127,328,875,2229,873,2223,873,49.07303
2917,127,328,875,2229,873,2223,873,49.07303
2918,127,328,875,2229,873,2223,873,49.07303
2919,127,328,875,2229,873,2223,873,49.07303
2920,127,328,875,2229,873,2223,873,49.07303
2921,127,328,875,2229,873,2223,873,49.07303
2922,126,327,875,2229,874,2224,874,49.07303
2923,126,327,875,2229,874,2224,874,49.098
2924,126,327,875,2229,874,2224,874,49.098
2925,126,327,875,2229,874,2224,874,49.098
2926,126,327,875,2229,874,2224,874,49.098
2927,126,327,875,2229,874,2224,874,49.098
2928,126,327,875,2229,874,2224,874,49.098
2929,126,327,875,2229,874,2224,874,49.098
2930,126,327,875,2229,874,2224,874,49.098
2931,126,327,875,2229,874,2224,874,49.098
2932,126,327,875,2229,874,2224,874,49.098
2933,126,327,875,2229,874,2224,874,49.098
2934,126,327,875,2229,874,2224,874,49.098
2935,126,327,875,2229,874,2224,874,49.098
2936,126,327,875,2229,874,2224,874,49.098
2937,126,327,875,2229,874,2224,874,49.098
2938,126,327,875,2229,874,2224,874,49.098
2939,126,327,875,2229,874,2224,874,49.098
2940,126,327,875,2229,874,2224,874,49.098
2941,126,327,875,2229,874,2224,874,49.098
2942,126,327,875,2229,874,2224,874,49.098
2943,126,327,875,2229,874,2224,874,49.098
2944,126,327,875,2229,874,2224,874,49.098
2945,126,327,875,2229,874,2224,874,49.098
2946,126,327,875,2229,874,2224,874,49.098
2947,126,327,875,2229,874,2224,874,49.098
2948,126,327,875,2229,874,2224,874,49.098
2949,126,327,875,2229,874,2224,874,49.098
2950,126,327,875,2229,874,2224,874,49.098
2951,126,327,875,2229,874,2224,874,49.098
2952,126,327,875,2229,874,2224,874,49.098
2953,126,327,875,2229,874,2224,874,49.098
2954,126,327,875,2229,874,2224,874,49.098
2955,126,327,875,2229,874,2224,874,49.098
2956,126,327,875,2229,874,2224,874,49.098
2957,126,327,875,2229,874,2224,874,49.098
2958,126,327,875,2229,874,2224,874,49.098
2959,126,327,875,2229,874,2224,874,49.098
2960,126,327,875,2229,874,2224,874,49.098
2961,126,327,875,2229,874,2224,874,49.098
2962,126,327,875,2229,874,2224,874,49.098
2963,126,327,875,2229,874,2224,874,49.098
2964,126,327,875,2229,874,2224,874,49.098
2965,126,327,875,2229,874,2224,874,49.098
2966,126,327,875,2229,874,2224,874,49.098
2967,126,327,875,2229,874,2224,874,49.098
2968,126,327,875,2229,874,2224,874,49.098
2969,126,327,875,2229,874,2224,874,49.098
2970,126,327,875,2229,874,2224,874,49.098
2971,126,327,875,2229,874,2224,874,49.098
2972,125,322,875,2229,875,2229,875,49.098
2973,125,322,875,2229,875,2229,875,49.11873
2974,125,322,875,2229,875,2229,875,49.11873
2975,125,322,875,2229,875,2229,875,49.11873
2976,125,322,875,2229,875,2229,875,49.11873
2977,125,322,875,2229,875,2229,875,49.11873
2978,125,322,875,2229,875,2229,875,49.11873
2979,125,322,875,2229,875,2229,875,49.11873
2980,125,322,875,2229,875,2229,875,49.11873
2981,125,322,875,2229,875,2229,875,49.11873
2982,125,322,875,2229,875,2229,875,49.11873
2983,125,322,875,2229,875,2229,875,49.11873
2984,125,322,875,2229,875,2229,875,49.11873
2985,125,322,875,2229,875,2229,875,49.11873
2986,125,322,875,2229,875,2229,875,49.11873
2987,125,322,875,2229,875,2229,875,49.11873
2988,125,322,875,2229,875,2229,875,49.11873
2989,125,322,875,2229,875,2229,875,49.11873
2990,125,322,875,2229,875,2229,875,49.11873
2991,125,322,875,2229,875,2229,875,49.11873
2992,125,322,875,2229,875,2229,875,49.11873
2993,125,322,875,2229,875,2229,875,49.11873
2994,125,322,875,2229,875,2229,875,49.11873
2995,125,322,875,2229,875,2229,875,49.11873
2996,125,322,875,2229,875,2229,875,49.11873
2997,125,322,875,2229,875,2229,875,49.11873
2998,125,322,875,2229,875,2229,875,49.11873
2999,125,322,875,2229,875,2229,875,49.11873
3000,125,322,875,2229,875,2229,875,49.11873
3001,125,322,876,2233,875,2229,875,49.11873
3002,125,322,876,2233,875,2229,875,49.11873
3003,125,322,876,2233,875,2229,875,49.11873
3004,125,322,876,2233,875,2229,875,49.11873
3005,125,322,876,2233,875,2229,875,49.11873
3006,125,322,876,2233,875,2229,875,49.11873
3007,125,322,876,2233,875,2229,875,49.11873
3008,125,322,876,2233,875,2229,875,49.11873
3009,125,322,876,2233,875,2229,875,49.11873
3010,125,322,876,2233,875,2229,875,49.11873
3011,125,322,876,2233,875,2229,875,49.11873
3012,125,322,876,2233,875,2229,875,49.11873
3013,125,322,876,2233,875,2229,875,49.11873
3014,125,322,876,2233,875,2229,875,49.11873
3015,125,322,876,2233,875,2229,875,49.11873
3016,125,322,876,2233,875,2229,875,49.11873
3017,125,322,876,2233,875,2229,875,49.11873
3018,125,322,876,2233,875,2229,875,49.11873
3019,125,322,876,2233,875,2229,875,49.11873
3020,125,322,876,2233,875,2229,875,49.11873
3021,125,322,876,2233,875,2229,875,49.11873
3022,125,322,876,2233,875,2229,875,49.11873
3023,125,322,876,2233,875,2229,875,49.11873
3024,125,322,876,2233,875,2229,875,49.11873
3025,125,322,876,2233,875,2229,875,49.11873
3026,125,322,876,2233,875,2229,875,49.11873
3027,125,322,876,2233,875,2229,875,49.11873
3028,125,322,876,2233,875,2229,875,49.11873
3029,125,322,876,2233,875,2229,875,49.11873
3030,125,322,876,2233,875,2229,875,49.11873
3031,125,322,876,2233,875,2229,875,49.11873
3032,125,322,876,2233,875,2229,875,49.11873
3033,125,322,876,2233,875,2229,875,49.11873
3034,125,322,876,2233,875,2229,875,49.11873
3035,125,322,877,2235,875,2229,875,49.11873
3036,125,322,877,2235,875,2229,875,49.11873
3037,125,322,877,2235,875,2229,875,49.11873
3038,125,322,877,2235,875,2229,875,49.11873
3039,125,322,877,2235,875,2229,875,49.11873
3040,125,322,877,2235,875,2229,875,49.11873
3041,125,322,877,2235,875,2229,875,49.11873
3042,125,322,877,2235,875,2229,875,49.11873
3043,125,322,877,2235,875,2229,875,49.11873
3044,125,322,877,2235,875,2229,875,49.11873
3045,125,322,877,2235,875,2229,875,49.11873
3046,125,322,877,2235,875,2229,875,49.11873
3047,125,322,877,2235,875,2229,875,49.11873
3048,125,322,877,2235,875,2229,875,49.11873
3049,125,322,877,2235,875,2229,875,49.11873
3050,125,322,877,2235,875,2229,875,49.11873
3051,125,322,877,2235,875,2229,875,49.11873
3052,125,322,877,2235,875,2229,875,49.11873
3053,125,322,877,2235,875,2229,875,49.11873
3054,125,322,877,2235,875,2229,875,49.11873
3055,125,322,877,2235,875,2229,875,49.11873
3056,125,322,877,2235,875,2229,875,49.11873
3057,125,322,877,2235,875,2229,875,49.11873
3058,125,322,877,2235,875,2229,875,49.11873
3059,125,322,877,2235,875,2229,875,49.11873
3060,125,322,877,2235,875,2229,875,49.11873
3061,124,318,877,2235,876,2233,876,49.11873
3062,124,318,877,2235,876,2233,876,49.12903
3063,124,318,877,2235,876,2233,876,49.12903
3064,124,318,877,2235,876,2233,876,49.12903
3065,124,318,877,2235,876,2233,876,49.12903
3066,124,318,877,2235,876,2233,876,49.12903
3067,124,318,877,2235,876,2233,876,49.12903
3068,124,318,877,2235,876,2233,876,49.12903
3069,124,318,877,2235,876,2233,876,49.12903
3070,124,318,877,2235,876,2233,876,49.12903
3071,124,318,877,2235,876,2233,876,49.12903
3072,124,318,877,2235,876,2233,876,49.12903
3073,124,318,877,2235,876,2233,876,49.12903
3074,124,318,877,2235,876,2233,876,49.12903
3075,124,318,877,2235,876,2233,876,49.12903
3076,124,318,877,2235,876,2233,876,49.12903
3077,124,318,877,2235,876,2233,876,49.12903
3078,124,318,877,2235,876,2233,876,49.12903
3079,124,318,877,2235,876,2233,876,49.12903
3080,124,318,877,2235,876,2233,876,49.12903
3081,124,318,877,2235,876,2233,876,49.12903
3082,124,318,877,2235,876,2233,876,49.12903
3083,124,318,877,2235,876,2233,876,49.12903
3084,124,318,877,2235,876,2233,876,49.12903
3085,124,318,877,2235,876,2233,876,49.12903
3086,124,318,877,2235,876,2233,876,49.12903
3087,124,318,877,2235,876,2233,876,49.12903
3088,124,318,877,2235,876,2233,876,49.12903
3089,124,318,877,2235,876,2233,876,49.12903
3090,124,318,877,2235,876,2233,876,49.12903
3091,123,316,877,2235,877,2235,877,49.12903
3092,123,316,877,2235,877,2235,877,49.13247
3093,123,316,877,2235,877,2235,877,49.13247
3094,123,316,877,2235,877,2235,877,49.13247
3095,123,316,877,2235,877,2235,877,49.13247
3096,123,316,877,2235,877,2235,877,49.13247
3097,123,316,877,2235,877,2235,877,49.13247
3098,123,316,877,2235,877,2235,877,49.13247
3099,123,316,877,2235,877,2235,877,49.13247
3100,123,316,877,2235,877,2235,877,49.13247
3101,123,316,877,2235,877,2235,877,49.13247
3102,123,316,877,2235,877,2235,877,49.13247
3103,123,316,877,2235,877,2235,877,49.13247
3104,123,316,877,2235,877,2235,877,49.13247
3105,123,316,877,2235,877,2235,877,49.13247
3106,123,316,877,2235,877,2235,877,49.13247
3107,123,316,877,2235,877,2235,877,49.13247
3108,123,316,877,2235,877,2235,877,49.13247
3109,123,316,877,2235,877,2235,877,49.13247
3110,123,316,877,2235,877,2235,877,49.13247
3111,123,316,877,2235,877,2235,877,49.13247
3112,123,316,877,2235,877,2235,877,49.13247
3113,123,316,877,2235,877,2235,877,49.13247
3114,123,316,877,2235,877,2235,877,49.13247
3115,123,316,877,2235,877,2235,877,49.13247
3116,123,316,877,2235,877,2235,877,49.13247
3117,123,316,877,2235,877,2235,877,49.13247
3118,123,316,877,2235,877,2235,877,49.13247
3119,123,316,877,2235,877,2235,877,49.13247
3120,123,316,877,2235,877,2235,877,49.13247
3121,123,316,877,2235,877,2235,877,49.13247
3122,123,316,877,2235,877,2235,877,49.13247
3123,123,316,877,2235,877,2235,877,49.13247
3124,123,316,877,2235,877,2235,877,49.13247
3125,123,316,877,2235,877,2235,877,49.13247
3126,123,316,877,2235,877,2235,877,49.13247
3127,123,316,877,2235,877,2235,877,49.13247
3128,123,316,877,2235,877,2235,877,49.13247
3129,123,316,877,2235,877,2235,877,49.13247
3130,123,316,877,2235,877,2235,877,49.13247
3131,123,316,877,2235,877,2235,877,49.13247
3132,123,316,877,2235,877,2235,877,49.13247
3133,123,316,877,2235,877,2235,877,49.13247
3134,123,316,877,2235,877,2235,877,49.13247
3135,123,316,877,2235,877,2235,877,49.13247
3136,123,316,877,2235,877,2235,877,49.13247
3137,123,316,877,2235,877,2235,877,49.13247
3138,123,316,877,2235,877,2235,877,49.13247
3139,123,316,877,2235,877,2235,877,49.13247
3140,123,316,877,2235,877,2235,877,49.13247
3141,123,316,877,2235,877,2235,877,49.13247
3142,123,316,877,2235,877,2235,877,49.13247
3143,123,316,877,2235,877,2235,877,49.13247
3144,123,316,877,2235,877,2235,877,49.13247
3145,123,316,877,2235,877,2235,877,49.13247
3146,123,316,877,2235,877,2235,877,49.13247
3147,123,316,877,2235,877,2235,877,49.13247
3148,123,316,877,2235,877,2235,877,49.13247
3149,123,316,877,2235,877,2235,877,49.13247
3150,123,316,877,2235,877,2235,877,49.13247
3151,123,316,877,2235,877,2235,877,49.13247
3152,123,316,877,2235,877,2235,877,49.13247
3153,123,316,877,2235,877,2235,877,49.13247
3154,123,316,877,2235,877,2235,877,49.13247
3155,123,316,877,2235,877,2235,877,49.13247
3156,123,316,877,2235,877,2235,877,49.13247
3157,123,316,877,2235,877,2235,877,49.13247
3158,123,316,877,2235,877,2235,877,49.13247
3159,123,316,877,2235,877,2235,877,49.13247
3160,123,316,877,2235,877,2235,877,49.13247
3161,123,316,877,2235,877,2235,877,49.13247
3162,123,316,877,2235,877,2235,877,49.13247
3163,123,316,877,2235,877,2235,877,49.13247
3164,123,316,877,2235,877,2235,877,49.13247
3165,123,316,877,2235,877,2235,877,49.13247
3166,123,316,877,2235,877,2235,877,49.13247
3167,123,316,877,2235,877,2235,877,49.13247
3168,123,316,877,2235,877,2235,877,49.13247
3169,123,316,877,2235,877,2235,877,49.13247
3170,123,316,877,2235,877,2235,877,49.13247
3171,123,316,877,2235,877,2235,877,49.13247
3172,123,316,877,2235,877,2235,877,49.13247
3173,123,316,878,2237,877,2235,877,49.13247
3174,123,316,878,2237,877,2235,877,49.13247
3175,123,316,878,2237,877,2235,877,49.13247
3176,123,316,878,2237,877,2235,877,49.13247
3177,123,316,878,2237,877,2235,877,49.13247
3178,123,316,878,2237,877,2235,877,49.13247
3179,123,316,878,2237,877,2235,877,49.13247
3180,123,316,878,2237,877,2235,877,49.13247
3181,123,316,878,2237,877,2235,877,49.13247
3182,123,316,878,2237,877,2235,877,49.13247
3183,123,316,878,2237,877,2235,877,49.13247
3184,123,316,878,2237,877,2235,877,49.13247
3185,123,316,878,2237,877,2235,877,49.13247
3186,123,316,878,2237,877,2235,877,49.13247
3187,123,316,878,2237,877,2235,877,49.13247
3188,123,316,878,2237,877,2235,877,49.13247
3189,123,316,878,2237,877,2235,877,49.13247
3190,123,316,878,2237,877,2235,877,49.13247
3191,123,316,878,2237,877,2235,877,49.13247
3192,123,316,878,2237,877,2235,877,49.13247
3193,123,316,878,2237,877,2235,877,49.13247
3194,123,316,878,2237,877,2235,877,49.13247
3195,123,316,878,2237,877,2235,877,49.13247
3196,123,316,878,2237,877,2235,877,49.13247
3197,123,316,878,2237,877,2235,877,49.13247
3198,123,316,878,2237,877,2235,877,49.13247
3199,123,316,878,2237,877,2235,877,49.13247
3200,123,316,878,2237,877,2235,877,49.13247
3201,123,316,878,2237,877,2235,877,49.13247
3202,123,316,878,2237,877,2235,877,49.13247
3203,123,316,878,2237,877,2235,877,49.13247
3204,123,316,878,2237,877,2235,877,49.13247
3205,123,316,878,2237,877,2235,877,49.13247
3206,123,316,878,2237,877,2235,877,49.13247
3207,123,316,878,2237,877,2235,877,49.13247
3208,123,316,878,2237,877,2235,877,49.13247
3209,123,316,878,2237,877,2235,877,49.13247
3210,123,316,878,2237,877,2235,877,49.13247
3211,123,316,878,2237,877,2235,877,49.13247
3212,123,316,878,2237,877,2235,877,49.13247
3213,123,316,878,2237,877,2235,877,49.13247
3214,123,316,878,2237,877,2235,877,49.13247
3215,123,316,878,2237,877,2235,877,49.13247
3216,123,316,878,2237,877,2235,877,49.13247
3217,123,316,878,2237,877,2235,877,49.13247
3218,123,316,878,2237,877,2235,877,49.13247
3219,123,316,878,2237,877,2235,877,49.13247
3220,123,316,878,2237,877,2235,877,49.13247
3221,123,316,878,2237,877,2235,877,49.13247
3222,123,316,878,2237,877,2235,877,49.13247
3223,123,316,878,2237,877,2235,877,49.13247
3224,123,316,878,2237,877,2235,877,49.13247
3225,123,316,879,2239,877,2235,877,49.13247
3226,123,316,879,2239,877,2235,877,49.13247
3227,123,316,879,2239,877,2235,877,49.13247
3228,123,316,879,2239,877,2235,877,49.13247
3229,123,316,879,2239,877,2235,877,49.13247
3230,123,316,879,2239,877,2235,877,49.13247
3231,123,316,879,2239,877,2235,877,49.13247
3232,123,316,879,2239,877,2235,877,49.13247
3233,123,316,879,2239,877,2235,877,49.13247
3234,123,316,879,2239,877,2235,877,49.13247
3235,123,316,879,2239,877,2235,877,49.13247
3236,123,316,879,2239,877,2235,877,49.13247
3237,123,316,879,2239,877,2235,877,49.13247
3238,123,316,879,2239,877,2235,877,49.13247
3239,123,316,879,2239,877,2235,877,49.13247
3240,123,316,879,2239,877,2235,877,49.13247
3241,123,316,879,2239,877,2235,877,49.13247
3242,123,316,879,2239,877,2235,877,49.13247
3243,123,316,879,2239,877,2235,877,49.13247
3244,123,316,879,2239,877,2235,877,49.13247
3245,123,316,879,2239,877,2235,877,49.13247
3246,123,316,879,2239,877,2235,877,49.13247
3247,123,316,879,2239,877,2235,877,49.13247
3248,123,316,879,2239,877,2235,877,49.13247
3249,123,316,879,2239,877,2235,877,49.13247
3250,123,316,879,2239,877,2235,877,49.13247
3251,123,316,879,2239,877,2235,877,49.13247
3252,123,316,879,2239,877,2235,877,49.13247
3253,123,316,879,2239,877,2235,877,49.13247
3254,123,316,879,2239,877,2235,877,49.13247
3255,123,316,879,2239,877,2235,877,49.13247
3256,122,314,879,2239,878,2237,878,49.13247
3257,122,314,880,2243,878,2237,878,49.1595
3258,122,314,880,2243,878,2237,878,49.1595
3259,122,314,880,2243,878,2237,878,49.1595
3260,122,314,880,2243,878,2237,878,49.1595
3261,122,314,880,2243,878,2237,878,49.1595
3262,122,314,880,2243,878,2237,878,49.1595
3263,122,314,880,2243,878,2237,878,49.1595
3264,122,314,880,2243,878,2237,878,49.1595
3265,122,314,880,2243,878,2237,878,49.1595
3266,122,314,880,2243,878,2237,878,49.1595
3267,122,314,880,2243,878,2237,878,49.1595
3268,122,314,880,2243,878,2237,878,49.1595
3269,122,314,880,2243,878,2237,878,49.1595
3270,122,314,880,2243,878,2237,878,49.1595
3271,122,314,880,2243,878,2237,878,49.1595
3272,122,314,880,2243,878,2237,878,49.1595
3273,122,314,880,2243,878,2237,878,49.1595
3274,122,314,880,2243,878,2237,878,49.1595
3275,121,312,881,2245,879,2239,879,49.1595
3276,121,312,881,2245,879,2239,879,49.14996
3277,121,312,881,2245,879,2239,879,49.14996
3278,121,312,881,2245,879,2239,879,49.14996
3279,121,312,881,2245,879,2239,879,49.14996
3280,121,312,881,2245,879,2239,879,49.14996
3281,121,312,881,2245,879,2239,879,49.14996
3282,121,312,881,2245,879,2239,879,49.14996
3283,121,312,881,2245,879,2239,879,49.14996
3284,120,308,881,2245,880,2243,880,49.14996
3285,120,308,881,2245,880,2243,880,49.12371
3286,120,308,881,2245,880,2243,880,49.12371
3287,120,308,882,2247,880,2243,880,49.12371
3288,120,308,882,2247,880,2243,880,49.12371
3289,120,308,882,2247,880,2243,880,49.12371
3290,120,308,882,2247,880,2243,880,49.12371
3291,120,308,882,2247,880,2243,880,49.12371
3292,120,308,882,2247,880,2243,880,49.12371
3293,120,308,882,2247,880,2243,880,49.12371
3294,120,308,882,2247,880,2243,880,49.12371
3295,120,308,882,2247,880,2243,880,49.12371
3296,120,308,882,2247,880,2243,880,49.12371
3297,120,308,882,2247,880,2243,880,49.12371
3298,120,308,882,2247,880,2243,880,49.12371
3299,120,308,882,2247,880,2243,880,49.12371
3300,120,308,882,2247,880,2243,880,49.12371
3301,120,308,882,2247,880,2243,880,49.12371
3302,120,308,883,2249,880,2243,880,49.12371
3303,120,308,883,2249,880,2243,880,49.12371
3304,120,308,883,2249,880,2243,880,49.12371
3305,120,308,883,2249,880,2243,880,49.12371
3306,120,308,883,2249,880,2243,880,49.12371
3307,120,308,883,2249,880,2243,880,49.12371
3308,120,308,883,2249,880,2243,880,49.12371
3309,120,308,883,2249,880,2243,880,49.12371
3310,120,308,883,2249,880,2243,880,49.12371
3311,120,308,883,2249,880,2243,880,49.12371
3312,120,308,883,2249,880,2243,880,49.12371
3313,120,308,884,2252,880,2243,880,49.12371
3314,120,308,884,2252,880,2243,880,49.12371
3315,120,308,884,2252,880,2243,880,49.12371
3316,120,308,884,2252,880,2243,880,49.12371
3317,120,308,885,2253,880,2243,880,49.12371
3318,120,308,885,2253,880,2243,880,49.12371
3319,119,306,885,2253,881,2245,881,49.12371
3320,119,306,885,2253,881,2245,881,49.11652
3321,119,306,885,2253,881,2245,881,49.11652
3322,119,306,887,2260,881,2245,881,49.11652
3323,119,306,887,2260,881,2245,881,49.11652
3324,119,306,887,2260,881,2245,881,49.11652
3325,119,306,887,2260,881,2245,881,49.11652
3326,119,306,887,2260,881,2245,881,49.11652
3327,119,306,887,2260,881,2245,881,49.11652
3328,119,306,887,2260,881,2245,881,49.11652
3329,119,306,887,2260,881,2245,881,49.11652
3330,119,306,887,2260,881,2245,881,49.11652
3331,119,306,887,2260,881,2245,881,49.11652
3332,119,306,887,2260,881,2245,881,49.11652
3333,119,306,887,2260,881,2245,881,49.11652
3334,119,306,887,2260,881,2245,881,49.11652
3335,119,306,887,2260,881,2245,881,49.11652
3336,119,306,887,2260,881,2245,881,49.11652
3337,119,306,887,2260,881,2245,881,49.11652
3338,119,306,887,2260,881,2245,881,49.11652
3339,119,306,887,2260,881,2245,881,49.11652
3340,119,306,887,2260,881,2245,881,49.11652
3341,119,306,887,2260,881,2245,881,49.11652
3342,119,306,887,2260,881,2245,881,49.11652
3343,119,306,887,2260,881,2245,881,49.11652
3344,119,306,887,2260,881,2245,881,49.11652
3345,119,306,887,2260,881,2245,881,49.11652
3346,119,306,887,2260,881,2245,881,49.11652
3347,119,306,887,2260,881,2245,881,49.11652
3348,119,306,887,2260,881,2245,881,49.11652
3349,119,306,887,2260,881,2245,881,49.11652
3350,119,306,887,2260,881,2245,881,49.11652
3351,119,306,887,2260,881,2245,881,49.11652
3352,119,306,887,2260,881,2245,881,49.11652
3353,119,306,887,2260,881,2245,881,49.11652
3354,119,306,887,2260,881,2245,881,49.11652
3355,119,306,887,2260,881,2245,881,49.11652
3356,119,306,887,2260,881,2245,881,49.11652
3357,119,306,887,2260,881,2245,881,49.11652
3358,119,306,887,2260,881,2245,881,49.11652
3359,119,306,887,2260,881,2245,881,49.11652
3360,119,306,887,2260,881,2245,881,49.11652
3361,119,306,887,2260,881,2245,881,49.11652
3362,119,306,887,2260,881,2245,881,49.11652
3363,118,304,887,2260,882,2247,882,49.11652
3364,118,304,887,2260,882,2247,882,49.1123
3365,118,304,887,2260,882,2247,882,49.1123
3366,117,301,887,2260,883,2250,883,49.1123
3367,117,301,887,2260,883,2250,883,49.10962
3368,117,301,887,2260,883,2250,883,49.10962
3369,117,301,887,2260,883,2250,883,49.10962
3370,117,301,887,2260,883,2250,883,49.10962
3371,117,301,887,2260,883,2250,883,49.10962
3372,116,299,887,2260,884,2252,884,49.10962
3373,116,299,887,2260,884,2252,884,49.14648
3374,116,299,887,2260,884,2252,884,49.14648
3375,116,299,887,2260,884,2252,884,49.14648
3376,116,299,887,2260,884,2252,884,49.14648
3377,116,299,887,2260,884,2252,884,49.14648
3378,116,299,887,2260,884,2252,884,49.14648
3379,116,299,887,2260,884,2252,884,49.14648
3380,116,299,887,2260,884,2252,884,49.14648
3381,116,299,887,2260,884,2252,884,49.14648
3382,115,296,887,2260,885,2255,885,49.14648
3383,115,296,887,2260,885,2255,885,49.14571
3384,115,296,887,2260,885,2255,885,49.14571
3385,115,296,887,2260,885,2255,885,49.14571
3386,115,296,887,2260,885,2255,885,49.14571
3387,115,296,887,2260,885,2255,885,49.14571
3388,115,296,887,2260,885,2255,885,49.14571
3389,114,292,887,2260,886,2259,886,49.14571
3390,114,292,887,2260,886,2259,886,49.16177
3391,114,292,887,2260,886,2259,886,49.16177
3392,114,292,887,2260,886,2259,886,49.16177
3393,114,292,887,2260,886,2259,886,49.16177
3394,114,292,887,2260,886,2259,886,49.16177
3395,114,292,887,2260,886,2259,886,49.16177
3396,114,292,887,2260,886,2259,886,49.16177
3397,114,292,887,2260,886,2259,886,49.16177
3398,114,292,887,2260,886,2259,886,49.16177
3399,114,292,887,2260,886,2259,886,49.16177
3400,114,292,887,2260,886,2259,886,49.16177
3401,114,292,887,2260,886,2259,886,49.16177
3402,114,292,887,2260,886,2259,886,49.16177
3403,114,292,887,2260,886,2259,886,49.16177
3404,114,292,887,2260,886,2259,886,49.16177
3405,114,292,887,2260,886,2259,886,49.16177
3406,114,292,887,2260,886,2259,886,49.16177
3407,114,292,887,2260,886,2259,886,49.16177
3408,114,292,889,2265,886,2259,886,49.16177
3409,114,292,889,2265,886,2259,886,49.16177
3410,114,292,889,2265,886,2259,886,49.16177
3411,114,292,889,2265,886,2259,886,49.16177
3412,114,292,889,2265,886,2259,886,49.16177
3413,113,291,889,2265,887,2260,887,49.16177
3414,113,291,890,2269,887,2260,887,49.183
3415,113,291,890,2269,887,2260,887,49.183
3416,113,291,890,2269,887,2260,887,49.183
3417,113,291,890,2269,887,2260,887,49.183
3418,113,291,890,2269,887,2260,887,49.183
3419,113,291,890,2269,887,2260,887,49.183
3420,113,291,890,2269,887,2260,887,49.183
3421,113,291,890,2269,887,2260,887,49.183
3422,113,291,890,2269,887,2260,887,49.183
3423,113,291,890,2269,887,2260,887,49.183
3424,113,291,890,2269,887,2260,887,49.183
3425,113,291,890,2269,887,2260,887,49.183
3426,113,291,890,2269,887,2260,887,49.183
3427,113,291,890,2269,887,2260,887,49.183
3428,113,291,890,2269,887,2260,887,49.183
3429,113,291,890,2269,887,2260,887,49.183
3430,113,291,890,2269,887,2260,887,49.183
3431,112,287,890,2269,888,2264,888,49.183
3432,112,287,890,2269,888,2264,888,49.14386
3433,112,287,890,2269,888,2264,888,49.14386
3434,112,287,891,2273,888,2264,888,49.14386
3435,112,287,891,2273,888,2264,888,49.14386
3436,111,284,891,2273,889,2267,889,49.14386
3437,111,284,891,2273,889,2267,889,49.11314
3438,111,284,891,2273,889,2267,889,49.11314
3439,111,284,891,2273,889,2267,889,49.11314
3440,111,284,891,2273,889,2267,889,49.11314
3441,111,284,891,2273,889,2267,889,49.11314
3442,111,284,891,2273,889,2267,889,49.11314
3443,111,284,891,2273,889,2267,889,49.11314
3444,111,284,891,2273,889,2267,889,49.11314
3445,111,284,891,2273,889,2267,889,49.11314
3446,111,284,891,2273,889,2267,889,49.11314
3447,111,284,891,2273,889,2267,889,49.11314
3448,111,284,891,2273,889,2267,889,49.11314
3449,111,284,891,2273,889,2267,889,49.11314
3450,111,284,891,2273,889,2267,889,49.11314
3451,111,284,891,2273,889,2267,889,49.11314
3452,111,284,891,2273,889,2267,889,49.11314
3453,111,284,891,2273,889,2267,889,49.11314
3454,111,284,891,2273,889,2267,889,49.11314
3455,111,284,891,2273,889,2267,889,49.11314
3456,111,284,891,2273,889,2267,889,49.11314
3457,111,284,891,2273,889,2267,889,49.11314
3458,111,284,891,2273,889,2267,889,49.11314
3459,111,284,891,2273,889,2267,889,49.11314
3460,111,284,891,2273,889,2267,889,49.11314
3461,111,284,891,2273,889,2267,889,49.11314
3462,111,284,891,2273,889,2267,889,49.11314
3463,111,284,891,2273,889,2267,889,49.11314
3464,111,284,891,2273,889,2267,889,49.11314
3465,111,284,891,2273,889,2267,889,49.11314
3466,111,284,891,2273,889,2267,889,49.11314
3467,111,284,891,2273,889,2267,889,49.11314
3468,111,284,891,2273,889,2267,889,49.11314
3469,111,284,891,2273,889,2267,889,49.11314
3470,111,284,891,2273,889,2267,889,49.11314
3471,111,284,891,2273,889,2267,889,49.11314
3472,111,284,891,2273,889,2267,889,49.11314
3473,111,284,891,2273,889,2267,889,49.11314
3474,111,284,891,2273,889,2267,889,49.11314
3475,111,284,891,2273,889,2267,889,49.11314
3476,111,284,891,2273,889,2267,889,49.11314
3477,111,284,892,2277,889,2267,889,49.11314
3478,110,282,892,2277,890,2269,890,49.11314
3479,110,282,892,2277,890,2269,890,49.1264
3480,110,282,892,2277,890,2269,890,49.1264
3481,110,282,892,2277,890,2269,890,49.1264
3482,110,282,892,2277,890,2269,890,49.1264
3483,110,282,893,2281,890,2269,890,49.1264
